FBgn0263873	FBtr0332237	sick	19849989	19958424	1	2L	19796365	19958424
FBgn0263873	FBtr0329844	sick	19935253	19958424	1	2L	19796365	19958424
FBgn0263873	FBtr0329838	sick	19796365	19958424	1	2L	19796365	19958424
FBgn0263873	FBtr0336736	sick	19866181	19958424	1	2L	19796365	19958424
FBgn0265764	FBtr0340724	lncRNA:CR44571	19860195	19860695	1	2R	19860195	19860695
FBgn0265726	FBtr0340677	Nna1	13696662	13714435	1	X	13692292	13717835
FBgn0265726	FBtr0340672	Nna1	13696662	13714435	1	X	13692292	13717835
FBgn0265726	FBtr0340674	Nna1	13700266	13714435	1	X	13692292	13717835
FBgn0265726	FBtr0340673	Nna1	13703537	13714435	1	X	13692292	13717835
FBgn0265726	FBtr0340671	Nna1	13696662	13714435	1	X	13692292	13717835
FBgn0265726	FBtr0340680	Nna1	13692292	13717835	1	X	13692292	13717835
FBgn0265726	FBtr0340676	Nna1	13705721	13714435	1	X	13692292	13717835
FBgn0265726	FBtr0340678	Nna1	13692292	13717835	1	X	13692292	13717835
FBgn0265726	FBtr0340679	Nna1	13692292	13717835	1	X	13692292	13717835
FBgn0265726	FBtr0340675	Nna1	13692292	13714435	1	X	13692292	13717835
FBgn0033454	FBtr0088373	CG1671	9848061	9850642	1	2R	9848061	9850642
FBgn0265977	FBtr0342994	lncRNA:CR44756	22318995	22320895	-1	2R	22318995	22320895
FBgn0036496	FBtr0075617	CG7804	15472197	15474110	-1	3L	15472197	15474110
FBgn0036496	FBtr0332815	CG7804	15472197	15474110	-1	3L	15472197	15474110
FBgn0032590	FBtr0080871	CG4631	16607370	16610037	1	2L	16607370	16610037
FBgn0035298	FBtr0072843	SCOT	1963143	1966805	1	3L	1963143	1966805
FBgn0035298	FBtr0333431	SCOT	1964459	1966805	1	3L	1963143	1966805
FBgn0035298	FBtr0072844	SCOT	1964459	1966805	1	3L	1963143	1966805
FBgn0086370	FBtr0083255	sra	16186999	16197584	1	3R	16186999	16197584
FBgn0086370	FBtr0344473	sra	16194578	16197584	1	3R	16186999	16197584
FBgn0040376	FBtr0302447	AANATL7	2580958	2583823	1	X	2580958	2583823
FBgn0040376	FBtr0302448	AANATL7	2582704	2583823	1	X	2580958	2583823
FBgn0040376	FBtr0302449	AANATL7	2582477	2583823	1	X	2580958	2583823
FBgn0040376	FBtr0070437	AANATL7	2582704	2583823	1	X	2580958	2583823
FBgn0039857	FBtr0085805	RpL6	31594792	31596204	-1	3R	31594792	31596204
FBgn0039857	FBtr0085804	RpL6	31594792	31596204	-1	3R	31594792	31596204
FBgn0265142	FBtr0336979	Ir56e	19652295	19652826	1	2R	19652295	19652826
FBgn0039472	FBtr0085153	CG17192	27017180	27018287	-1	3R	27017180	27018287
FBgn0030990	FBtr0343313	CG7556	19176109	19179830	-1	X	19176109	19179830
FBgn0030990	FBtr0074697	CG7556	19176997	19179830	-1	X	19176109	19179830
FBgn0031077	FBtr0289978	THADA	19859743	19865524	-1	X	19859743	19865524
FBgn0031077	FBtr0308650	THADA	19859743	19865524	-1	X	19859743	19865524
FBgn0030170	FBtr0112971	CG2990	10010481	10014279	1	X	10010481	10014279
FBgn0030170	FBtr0071415	CG2990	10010481	10014279	1	X	10010481	10014279
FBgn0086687	FBtr0082627	Desat1	12441427	12447616	1	3R	12439600	12447616
FBgn0086687	FBtr0082626	Desat1	12439600	12447616	1	3R	12439600	12447616
FBgn0086687	FBtr0082628	Desat1	12442101	12447616	1	3R	12439600	12447616
FBgn0086687	FBtr0082630	Desat1	12444041	12447616	1	3R	12439600	12447616
FBgn0086687	FBtr0082629	Desat1	12443582	12447616	1	3R	12439600	12447616
FBgn0003719	FBtr0084691	tld	24749731	24753510	1	3R	24749731	24753510
FBgn0039681	FBtr0085464	CG7582	29680241	29682041	-1	3R	29680241	29682278
FBgn0039681	FBtr0308238	CG7582	29680241	29682278	-1	3R	29680241	29682278
FBgn0065097	FBtr0091638	snmRNA:357	5567885	5567961	-1	3L	5567885	5567961
FBgn0286567	FBtr0073042	gry	3199090	3211348	1	3L	3199090	3211348
FBgn0004889	FBtr0082193	tws	10127644	10134163	-1	3R	10126129	10139772
FBgn0004889	FBtr0082188	tws	10127127	10134482	-1	3R	10126129	10139772
FBgn0004889	FBtr0082190	tws	10126129	10134482	-1	3R	10126129	10139772
FBgn0004889	FBtr0082192	tws	10127651	10134163	-1	3R	10126129	10139772
FBgn0004889	FBtr0082187	tws	10126129	10135331	-1	3R	10126129	10139772
FBgn0004889	FBtr0082189	tws	10126805	10134482	-1	3R	10126129	10139772
FBgn0004889	FBtr0082186	tws	10127644	10139772	-1	3R	10126129	10139772
FBgn0004889	FBtr0082191	tws	10127644	10134482	-1	3R	10126129	10139772
FBgn0004889	FBtr0345177	tws	10126129	10135331	-1	3R	10126129	10139772
FBgn0036987	FBtr0078232	CG5274	20426199	20427624	-1	3L	20426199	20427666
FBgn0036987	FBtr0078231	CG5274	20426199	20427666	-1	3L	20426199	20427666
FBgn0025334	FBtr0072224	PHDP	23883136	23884440	-1	2R	23883136	23884440
FBgn0051921	FBtr0078096	CG31921	329910	332335	-1	2L	329910	332335
FBgn0026376	FBtr0075796	Rgl	13906897	13922297	-1	3L	13906897	13925335
FBgn0026376	FBtr0075793	Rgl	13906897	13919965	-1	3L	13906897	13925335
FBgn0026376	FBtr0330186	Rgl	13906897	13919965	-1	3L	13906897	13925335
FBgn0026376	FBtr0075795	Rgl	13906897	13925335	-1	3L	13906897	13925335
FBgn0026376	FBtr0075794	Rgl	13906897	13925335	-1	3L	13906897	13925335
FBgn0264299	FBtr0331502	CG43777	24123167	24126630	-1	2R	24123167	24126630
FBgn0264299	FBtr0343440	CG43777	24123167	24125464	-1	2R	24123167	24126630
FBgn0264299	FBtr0343441	CG43777	24123167	24124330	-1	2R	24123167	24126630
FBgn0265733	FBtr0340691	lncRNA:CR44540	10247805	10248588	-1	3L	10247805	10248588
FBgn0053836	FBtr0091840	His3:CG33836	21489830	21490358	1	2L	21489830	21490358
FBgn0053905	FBtr0091909	His4:CG33905	21434703	21435115	-1	2L	21434703	21435115
FBgn0010877	FBtr0083595	l(3)05822	18288866	18298879	-1	3R	18288866	18298879
FBgn0010877	FBtr0334314	l(3)05822	18288866	18294726	-1	3R	18288866	18298879
FBgn0010877	FBtr0083596	l(3)05822	18288866	18291767	-1	3R	18288866	18298879
FBgn0010877	FBtr0334313	l(3)05822	18288866	18292636	-1	3R	18288866	18298879
FBgn0034869	FBtr0072056	CG13558	23499651	23500702	1	2R	23499651	23500702
FBgn0260856	FBtr0077145	Membrin	5366455	5367381	1	3L	5366455	5367381
FBgn0039557	FBtr0085270	CG12259	27919844	27921089	-1	3R	27919844	27921089
FBgn0029696	FBtr0070664	CG15571	4216873	4217394	-1	X	4216873	4217394
FBgn0030573	FBtr0073933	nmdyn-D6	14583677	14584616	1	X	14583677	14584616
FBgn0083981	FBtr0308028	RunxA	20590252	20623773	-1	X	20590252	20623773
FBgn0083981	FBtr0331159	RunxA	20590252	20623773	-1	X	20590252	20623773
FBgn0083981	FBtr0331160	RunxA	20590252	20623773	-1	X	20590252	20623773
FBgn0014865	FBtr0087386	Mtk	15408846	15409113	1	2R	15408846	15409113
FBgn0038269	FBtr0113235	Rrp6	14882498	14886001	-1	3R	14882498	14886246
FBgn0038269	FBtr0346063	Rrp6	14882498	14886246	-1	3R	14882498	14886246
FBgn0266750	FBtr0345310	lncRNA:CR45223	17652178	17653478	-1	3R	17646903	17653478
FBgn0266750	FBtr0347220	lncRNA:CR45223	17646903	17653478	-1	3R	17646903	17653478
FBgn0263406	FBtr0309185	lncRNA:CR43452	20678183	20679079	1	3R	20678183	20679079
FBgn0003114	FBtr0086306	plu	20262958	20263684	-1	2R	20262958	20263684
FBgn0266991	FBtr0345913	lncRNA:CR45442	11592451	11592783	-1	3L	11592451	11592783
FBgn0031865	FBtr0079373	Nha1	6860905	6870389	-1	2L	6860905	6870389
FBgn0031865	FBtr0079374	Nha1	6860921	6870389	-1	2L	6860905	6870389
FBgn0265952	FBtr0342930	lncRNA:CR44739	18899564	18900494	-1	2L	18899564	18900494
FBgn0263559	FBtr0309695	mir-2535b	21298275	21298345	-1	X	21298275	21298345
FBgn0030437	FBtr0073753	hec	12950436	12957462	-1	X	12950436	12957462
FBgn0030437	FBtr0343652	hec	12951114	12957462	-1	X	12950436	12957462
FBgn0036861	FBtr0075015	CG14089	19280120	19280800	-1	3L	19280120	19280800
FBgn0039244	FBtr0084712	CG11069	24894742	24897613	1	3R	24894742	24897613
FBgn0286875	FBtr0475050	CG46397	8947266	8947871	1	2L	8947266	8947871
FBgn0038602	FBtr0083593	CG7126	18302170	18302849	-1	3R	18302170	18302849
FBgn0051615	FBtr0085890	His-Psi:CR31615	21404963	21405277	1	2L	21404963	21405277
FBgn0030507	FBtr0073809	CG11164	13668014	13669294	1	X	13668014	13669573
FBgn0030507	FBtr0340397	CG11164	13668014	13669573	1	X	13668014	13669573
FBgn0025693	FBtr0086053	ZnT41F	5774776	5782858	-1	2R	5774776	5782858
FBgn0025693	FBtr0086055	ZnT41F	5774776	5782855	-1	2R	5774776	5782858
FBgn0025693	FBtr0086056	ZnT41F	5774776	5782858	-1	2R	5774776	5782858
FBgn0025693	FBtr0086054	ZnT41F	5774776	5782858	-1	2R	5774776	5782858
FBgn0286728	FBtr0474082	snoRNA:Or-CD13	10082253	10082322	-1	2R	10082253	10082322
FBgn0265992	FBtr0343103	lncRNA:CR44767	17993539	17994283	-1	2L	17993539	17994283
FBgn0265372	FBtr0339587	lncRNA:CR44313	12233995	12234595	-1	2R	12233995	12234595
FBgn0039612	FBtr0085349	Nepl19	28878024	28880122	-1	3R	28878024	28880122
FBgn0082942	FBtr0113497	snoRNA:Me28S-A982b	9096506	9096582	1	2R	9096506	9096582
FBgn0264380	FBtr0332275	lncRNA:CR43832	6592533	6593069	-1	X	6592533	6593069
FBgn0031592	FBtr0345748	Art2	4277696	4281324	-1	2L	4277696	4281324
FBgn0031592	FBtr0077476	Art2	4277696	4279315	-1	2L	4277696	4281324
FBgn0267271	FBtr0346485	lncRNA:CR45707	20539393	20539974	-1	2L	20539393	20539974
FBgn0029573	FBtr0070213	CG14770	1369249	1370176	1	X	1369249	1370176
FBgn0030625	FBtr0074002	CG5877	15294125	15297169	1	X	15293031	15297169
FBgn0030625	FBtr0340433	CG5877	15293031	15296644	1	X	15293031	15297169
FBgn0030625	FBtr0074001	CG5877	15293031	15297169	1	X	15293031	15297169
FBgn0051960	FBtr0077494	CG31960	3784947	3785622	1	2L	3784947	3785622
FBgn0004431	FBtr0072637	LysX	1194739	1195302	-1	3L	1194739	1195302
FBgn0265155	FBtr0337005	asRNA:CR44224	10506301	10507015	1	2L	10506301	10507015
FBgn0051118	FBtr0084736	RabX4	24826665	24828409	-1	3R	24826665	24828409
FBgn0034703	FBtr0071787	CG3045	22172803	22174691	-1	2R	22172803	22174691
FBgn0038108	FBtr0334510	CG7518	12998089	13008404	1	3R	12998089	13008404
FBgn0038108	FBtr0306257	CG7518	12998089	13007477	1	3R	12998089	13008404
FBgn0038108	FBtr0334512	CG7518	12998089	13008404	1	3R	12998089	13008404
FBgn0038108	FBtr0334511	CG7518	12998089	13007477	1	3R	12998089	13008404
FBgn0038108	FBtr0306256	CG7518	12998089	13008404	1	3R	12998089	13008404
FBgn0033820	FBtr0345471	CG4716	13256587	13257446	1	2R	13256587	13257446
FBgn0033820	FBtr0087747	CG4716	13256587	13257378	1	2R	13256587	13257446
FBgn0033820	FBtr0087746	CG4716	13256587	13257299	1	2R	13256587	13257446
FBgn0039374	FBtr0084903	CG17770	25811911	25813134	1	3R	25811911	25813134
FBgn0265266	FBtr0306105	CG13639	24859900	24860366	-1	3R	24859900	24860366
FBgn0050375	FBtr0088799	CG30375	8265693	8267295	-1	2R	8265693	8267295
FBgn0052382	FBtr0300362	sphinx2	7439699	7440733	-1	3L	7439554	7440733
FBgn0052382	FBtr0346808	sphinx2	7439554	7440733	-1	3L	7439554	7440733
FBgn0267018	FBtr0345974	lncRNA:CR45462	17017747	17018049	-1	2L	17017747	17018049
FBgn0029814	FBtr0332935	CG15765	5819052	5840823	1	X	5818559	5840823
FBgn0029814	FBtr0070817	CG15765	5818559	5839573	1	X	5818559	5840823
FBgn0029002	FBtr0072506	miple2	271638	275018	1	3L	271200	275018
FBgn0029002	FBtr0332837	miple2	271638	275018	1	3L	271200	275018
FBgn0029002	FBtr0332839	miple2	271200	275018	1	3L	271200	275018
FBgn0029002	FBtr0332838	miple2	273344	275018	1	3L	271200	275018
FBgn0029002	FBtr0332836	miple2	271638	275018	1	3L	271200	275018
FBgn0038814	FBtr0330028	CG15923	20611251	20616901	-1	3R	20611251	20616901
FBgn0038814	FBtr0113254	CG15923	20611251	20616901	-1	3R	20611251	20616901
FBgn0050362	FBtr0088769	boly	8365550	8366688	-1	2R	8365550	8366688
FBgn0261583	FBtr0302894	CG42693	31707870	31708340	-1	3R	31707870	31708340
FBgn0032242	FBtr0080047	CG5355	10410537	10413463	-1	2L	10410537	10413463
FBgn0265344	FBtr0339414	lncRNA:CR44298	10053095	10053393	-1	2R	10053095	10053393
FBgn0050025	FBtr0088158	CG30025	11353564	11354373	-1	2R	11353564	11354373
FBgn0041105	FBtr0330083	nerfin-2	10071117	10073761	1	3R	10071117	10073761
FBgn0041105	FBtr0082177	nerfin-2	10071117	10073761	1	3R	10071117	10073761
FBgn0038058	FBtr0082680	CG5608	12462562	12465298	-1	3R	12462562	12465298
FBgn0051515	FBtr0304565	CG31515	23388373	23388898	-1	3R	23388373	23388898
FBgn0036363	FBtr0075853	CG10140	13439317	13440470	-1	3L	13439317	13440470
FBgn0031914	FBtr0079447	CG5973	7440794	7445269	1	2L	7437492	7445882
FBgn0031914	FBtr0301152	CG5973	7440794	7445882	1	2L	7437492	7445882
FBgn0031914	FBtr0079446	CG5973	7437492	7445269	1	2L	7437492	7445882
FBgn0031914	FBtr0344858	CG5973	7443565	7445269	1	2L	7437492	7445882
FBgn0031914	FBtr0079448	CG5973	7440794	7445269	1	2L	7437492	7445882
FBgn0031914	FBtr0332530	CG5973	7437492	7445882	1	2L	7437492	7445882
FBgn0031914	FBtr0332531	CG5973	7440794	7445269	1	2L	7437492	7445882
FBgn0036662	FBtr0474236	CG9706	16783010	16785246	1	3L	16783010	16785246
FBgn0036662	FBtr0075326	CG9706	16783010	16785246	1	3L	16783010	16785246
FBgn0036662	FBtr0075327	CG9706	16783256	16785246	1	3L	16783010	16785246
FBgn0050055	FBtr0303919	lncRNA:CR30055	12589239	12591395	1	2R	12589239	12591395
FBgn0050055	FBtr0345021	lncRNA:CR30055	12589767	12590705	1	2R	12589239	12591395
FBgn0050055	FBtr0303918	lncRNA:CR30055	12589239	12590705	1	2R	12589239	12591395
FBgn0032082	FBtr0332186	CG18088	8967535	8970043	1	2L	8967535	8970627
FBgn0032082	FBtr0079759	CG18088	8967535	8970259	1	2L	8967535	8970627
FBgn0032082	FBtr0332187	CG18088	8967535	8970627	1	2L	8967535	8970627
FBgn0053155	FBtr0100452	CG33155	13954195	13955664	1	2R	13954195	13955664
FBgn0053155	FBtr0100453	CG33155	13954498	13955664	1	2R	13954195	13955664
FBgn0053155	FBtr0100451	CG33155	13954498	13955664	1	2R	13954195	13955664
FBgn0054028	FBtr0100083	CG34028	9511524	9512162	1	X	9511524	9512162
FBgn0036610	FBtr0075372	CG13058	16328841	16329534	1	3L	16328841	16329534
FBgn0264571	FBtr0333480	lncRNA:CR43943	20439954	20440563	1	3L	20439954	20440563
FBgn0259979	FBtr0345358	Cndp2	5698458	5700212	1	2R	5697872	5700212
FBgn0259979	FBtr0086038	Cndp2	5697872	5700212	1	2R	5697872	5700212
FBgn0050350	FBtr0088636	CG30350	8826391	8827755	1	2R	8826391	8827755
FBgn0051998	FBtr0089145	CG31998	197692	205945	-1	4	196675	205945
FBgn0051998	FBtr0308249	CG31998	196675	205945	-1	4	196675	205945
FBgn0037116	FBtr0078462	Als2	21674394	21679755	-1	3L	21674394	21679755
FBgn0261429	FBtr0335261	lncRNA:CR42646	5363253	5367357	1	2R	5363253	5367357
FBgn0261429	FBtr0302350	lncRNA:CR42646	5363253	5367357	1	2R	5363253	5367357
FBgn0037514	FBtr0081739	CG10919	7758122	7759677	1	3R	7758122	7759677
FBgn0029913	FBtr0071041	Cht11	6847877	6849517	-1	X	6847877	6849517
FBgn0266884	FBtr0445831	lncRNA:CR45345	857403	860079	1	2L	857403	860079
FBgn0002719	FBtr0082660	Men	12713103	12722442	-1	3R	12713103	12722442
FBgn0002719	FBtr0082661	Men	12713103	12720784	-1	3R	12713103	12722442
FBgn0002719	FBtr0330025	Men	12713103	12719792	-1	3R	12713103	12722442
FBgn0259972	FBtr0346540	Sfp77F	20896268	20897417	-1	3L	20896268	20897417
FBgn0259972	FBtr0300317	Sfp77F	20897042	20897417	-1	3L	20896268	20897417
FBgn0265915	FBtr0342841	asRNA:CR44704	21070749	21071895	1	2R	21070749	21071895
FBgn0037916	FBtr0301159	CG5342	11578826	11581476	1	3R	11578826	11581476
FBgn0038046	FBtr0082594	CG5641	12427795	12429282	-1	3R	12427795	12429282
FBgn0082951	FBtr0113501	snoRNA:Me18S-C1366	14621782	14621881	1	2R	14621782	14621881
FBgn0259860	FBtr0300157	Su(Ste):CR42429	2559809	2561503	1	Y	2559809	2561503
FBgn0262539	FBtr0304879	CG43093	22769775	22770307	-1	3R	22769775	22770307
FBgn0085390	FBtr0112581	Dgk	7836490	7885982	-1	2R	7834812	7885982
FBgn0085390	FBtr0112580	Dgk	7836587	7885982	-1	2R	7834812	7885982
FBgn0085390	FBtr0112579	Dgk	7836490	7847417	-1	2R	7834812	7885982
FBgn0085390	FBtr0308589	Dgk	7834812	7885982	-1	2R	7834812	7885982
FBgn0085390	FBtr0308590	Dgk	7836587	7847417	-1	2R	7834812	7885982
FBgn0085390	FBtr0346954	Dgk	7836490	7885982	-1	2R	7834812	7885982
FBgn0085390	FBtr0330238	Dgk	7836490	7885982	-1	2R	7834812	7885982
FBgn0286035	FBtr0473384	sisRNA:CR46357	9630255	9630440	-1	3R	9630255	9630440
FBgn0060292	FBtr0076634	snoRNA:U49:66Da	8601473	8601552	1	3L	8601473	8601552
FBgn0052034	FBtr0076505	tRNA:Thr-AGT-3-1Psi	8903349	8903422	1	3L	8903349	8903422
FBgn0029663	FBtr0344077	CG10804	3476463	3482322	-1	X	3476463	3482322
FBgn0029663	FBtr0070591	CG10804	3476689	3482322	-1	X	3476463	3482322
FBgn0029663	FBtr0114487	CG10804	3476689	3482322	-1	X	3476463	3482322
FBgn0029663	FBtr0070592	CG10804	3476689	3482322	-1	X	3476463	3482322
FBgn0262962	FBtr0415453	CG43273	24830301	24830973	1	3R	24830301	24830973
FBgn0262962	FBtr0306717	CG43273	24830301	24830973	1	3R	24830301	24830973
FBgn0036394	FBtr0075765	CG9040	13987878	13988626	1	3L	13987878	13988626
FBgn0283536	FBtr0083804	Vha13	19643258	19644386	-1	3R	19643018	19644386
FBgn0283536	FBtr0346100	Vha13	19643018	19644386	-1	3R	19643018	19644386
FBgn0032796	FBtr0081282	CG10188	19502335	19508764	-1	2L	19502335	19508764
FBgn0032796	FBtr0081283	CG10188	19502335	19508764	-1	2L	19502335	19508764
FBgn0032796	FBtr0329963	CG10188	19502335	19508764	-1	2L	19502335	19508764
FBgn0003159	FBtr0307285	CG2841	2345266	2354726	-1	X	2344949	2366356
FBgn0003159	FBtr0070402	CG2841	2345266	2354268	-1	X	2344949	2366356
FBgn0003159	FBtr0343597	CG2841	2345266	2366356	-1	X	2344949	2366356
FBgn0003159	FBtr0070403	CG2841	2344949	2354268	-1	X	2344949	2366356
FBgn0003159	FBtr0070404	CG2841	2344949	2349875	-1	X	2344949	2366356
FBgn0003159	FBtr0307284	CG2841	2344949	2366356	-1	X	2344949	2366356
FBgn0040342	FBtr0070189	CG3706	930931	932475	-1	X	930931	932475
FBgn0035390	FBtr0073005	scramb2	3044113	3046812	-1	3L	3044113	3046812
FBgn0003983	FBtr0080521	Vm34Ca	13411141	13411631	-1	2L	13411141	13411631
FBgn0031494	FBtr0077650	CG17219	3029253	3030616	1	2L	3029253	3030616
FBgn0015789	FBtr0077337	Rab10	20251338	20254691	1	X	20251338	20254691
FBgn0265449	FBtr0339805	lncRNA:CR44349	17518210	17519084	-1	3R	17518210	17519084
FBgn0035619	FBtr0077129	Alp10	5592741	5595272	-1	3L	5592741	5595272
FBgn0025469	FBtr0339280	slv	8080559	8083357	-1	2R	8080559	8083357
FBgn0025469	FBtr0310369	slv	8080559	8083075	-1	2R	8080559	8083357
FBgn0025469	FBtr0088824	slv	8080559	8082220	-1	2R	8080559	8083357
FBgn0000578	FBtr0086583	ena	19141632	19162598	1	2R	19141632	19163705
FBgn0000578	FBtr0100176	ena	19141632	19162598	1	2R	19141632	19163705
FBgn0000578	FBtr0100174	ena	19141632	19162097	1	2R	19141632	19163705
FBgn0000578	FBtr0340450	ena	19141632	19163705	1	2R	19141632	19163705
FBgn0000578	FBtr0086582	ena	19141632	19162598	1	2R	19141632	19163705
FBgn0000578	FBtr0114623	ena	19155221	19162598	1	2R	19141632	19163705
FBgn0000578	FBtr0086584	ena	19155221	19162598	1	2R	19141632	19163705
FBgn0266396	FBtr0344308	lncRNA:CR45036	11364683	11365897	1	3L	11364683	11365897
FBgn0035008	FBtr0072296	CG3494	24474358	24475261	1	2R	24474299	24475261
FBgn0035008	FBtr0072295	CG3494	24474299	24475261	1	2R	24474299	24475261
FBgn0033855	FBtr0087676	link	13555949	13557342	1	2R	13555949	13557342
FBgn0042137	FBtr0307504	CG18814	16369826	16370945	1	3L	16369826	16370945
FBgn0051855	FBtr0290000	CG31855	13369204	13370329	1	2L	13369204	13370329
FBgn0051855	FBtr0080467	CG31855	13369204	13370329	1	2L	13369204	13370329
FBgn0030317	FBtr0073539	CG1561	11581957	11584175	-1	X	11581957	11584175
FBgn0037322	FBtr0078797	Or83a	5397643	5399196	-1	3R	5397643	5399196
FBgn0265654	FBtr0340521	lncRNA:CR44461	12906395	12907295	1	2R	12906395	12907295
FBgn0034665	FBtr0071738	CG4372	21837605	21838798	-1	2R	21837605	21838798
FBgn0036336	FBtr0332075	ste14	13018266	13019581	1	3L	13018266	13019687
FBgn0036336	FBtr0075876	ste14	13018266	13019687	1	3L	13018266	13019687
FBgn0034400	FBtr0330054	CG15099	18836821	18846619	-1	2R	18836821	18846619
FBgn0034400	FBtr0086628	CG15099	18836821	18846619	-1	2R	18836821	18846619
FBgn0019929	FBtr0071387	Ser7	9865233	9867070	1	X	9865233	9867070
FBgn0004190	FBtr0084652	snRNA:U6:96Ac	24557215	24557321	1	3R	24557215	24557321
FBgn0267115	FBtr0346211	lncRNA:CR45555	31473041	31473738	1	3R	31473041	31473738
FBgn0261538	FBtr0302555	CG42662	15698726	15701696	-1	2R	15698726	15701696
FBgn0261538	FBtr0309868	CG42662	15698726	15699225	-1	2R	15698726	15701696
FBgn0261538	FBtr0302556	CG42662	15698726	15701696	-1	2R	15698726	15701696
FBgn0261538	FBtr0302554	CG42662	15698726	15699894	-1	2R	15698726	15701696
FBgn0040890	FBtr0300214	ksh	19494420	19494992	-1	X	19494420	19494992
FBgn0262355	FBtr0343811	lncRNA:CR43053	16944723	16945374	-1	2L	16944723	16945374
FBgn0263661	FBtr0310106	lncRNA:CR43652	13081299	13082652	-1	3L	13081299	13082652
FBgn0266535	FBtr0344626	lncRNA:CR45096	13208543	13208958	-1	3L	13208543	13208958
FBgn0035110	FBtr0072527	thoc7	211636	212687	-1	3L	211636	212687
FBgn0035110	FBtr0072526	thoc7	211636	212687	-1	3L	211636	212687
FBgn0265910	FBtr0342834	lncRNA:CR44699	4349172	4349685	1	2L	4349172	4349685
FBgn0004638	FBtr0087697	drk	13495222	13502841	-1	2R	13495222	13502841
FBgn0004638	FBtr0087696	drk	13495222	13502841	-1	2R	13495222	13502841
FBgn0004638	FBtr0087698	drk	13495222	13502293	-1	2R	13495222	13502841
FBgn0004638	FBtr0087694	drk	13496766	13502841	-1	2R	13495222	13502841
FBgn0004638	FBtr0087695	drk	13496441	13502841	-1	2R	13495222	13502841
FBgn0027864	FBtr0071223	Ogg1	8690327	8691811	1	X	8690327	8691811
FBgn0286071	FBtr0334629	AdamTS-A	15442246	15463509	-1	3R	15442246	15476193
FBgn0286071	FBtr0339398	AdamTS-A	15442246	15461081	-1	3R	15442246	15476193
FBgn0286071	FBtr0083160	AdamTS-A	15442246	15476193	-1	3R	15442246	15476193
FBgn0036337	FBtr0075896	AdenoK	13019982	13021685	-1	3L	13019715	13022688
FBgn0036337	FBtr0075895	AdenoK	13019982	13022688	-1	3L	13019715	13022688
FBgn0036337	FBtr0346531	AdenoK	13019715	13022688	-1	3L	13019715	13022688
FBgn0085474	FBtr0112749	CG34445	22647892	22648478	-1	2R	22647892	22648478
FBgn0033259	FBtr0088781	Tmem63	8098684	8102306	1	2R	8098684	8102306
FBgn0039969	FBtr0086073	Fis1	5603587	5604834	-1	2R	5603587	5604834
FBgn0039969	FBtr0273210	Fis1	5603795	5604834	-1	2R	5603587	5604834
FBgn0039969	FBtr0345012	Fis1	5603587	5604617	-1	2R	5603587	5604834
FBgn0039969	FBtr0273211	Fis1	5603795	5604834	-1	2R	5603587	5604834
FBgn0039969	FBtr0273209	Fis1	5603795	5604834	-1	2R	5603587	5604834
FBgn0039969	FBtr0273208	Fis1	5603587	5604834	-1	2R	5603587	5604834
FBgn0033412	FBtr0088551	CG13955	9421972	9423688	-1	2R	9421972	9423688
FBgn0013705	FBtr0100874	mt:tRNA:Ser-GCT	6191	6258	1	mitochondrion_genome	6191	6258
FBgn0032677	FBtr0081050	CG5790	18294840	18297261	1	2L	18294840	18297347
FBgn0032677	FBtr0345614	CG5790	18294840	18297347	1	2L	18294840	18297347
FBgn0038299	FBtr0083140	Spn88Eb	15206703	15208762	-1	3R	15206703	15208762
FBgn0051717	FBtr0333409	CG31717	10250793	10251714	1	2L	10250737	10251714
FBgn0051717	FBtr0079977	CG31717	10250737	10251594	1	2L	10250737	10251714
FBgn0266925	FBtr0345795	asRNA:CR45376	22201508	22203045	1	2R	22201508	22203045
FBgn0267574	FBtr0346988	lncRNA:CR45914	13466495	13466722	1	3R	13466495	13466722
FBgn0033574	FBtr0345584	Spn47C	10938425	10941738	-1	2R	10938425	10941738
FBgn0033574	FBtr0088211	Spn47C	10940188	10941669	-1	2R	10938425	10941738
FBgn0033574	FBtr0300862	Spn47C	10940188	10941738	-1	2R	10938425	10941738
FBgn0003866	FBtr0085906	tsh	21828593	21837011	1	2L	21828593	21837011
FBgn0034553	FBtr0071560	CG9993	20850146	20852125	-1	2R	20850146	20852125
FBgn0261833	FBtr0346734	lncRNA:CR42765	26324499	26325054	-1	3R	26324499	26325294
FBgn0261833	FBtr0344656	lncRNA:CR42765	26324499	26325294	-1	3R	26324499	26325294
FBgn0036962	FBtr0074849	CG17122	20273389	20275335	-1	3L	20273389	20275335
FBgn0286198	FBtr0079495	LKRSDH	7791406	7795959	-1	2L	7791175	7795959
FBgn0286198	FBtr0343404	LKRSDH	7791175	7795959	-1	2L	7791175	7795959
FBgn0036752	FBtr0075191	Adgf-A	17751731	17764158	-1	3L	17751731	17764158
FBgn0036752	FBtr0075190	Adgf-A	17751731	17764158	-1	3L	17751731	17764158
FBgn0265510	FBtr0344760	asRNA:CR44372	15691054	15693887	-1	2R	15691054	15693887
FBgn0265510	FBtr0344759	asRNA:CR44372	15691054	15693887	-1	2R	15691054	15693887
FBgn0039258	FBtr0084755	beta4GalT7	25023256	25024482	1	3R	25023256	25024482
FBgn0033558	FBtr0088246	CG12344	10827430	10834236	-1	2R	10827430	10835709
