ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1810	"ENSG00000100226.16_6"	"GTPBP1"	chr22	+	39130154	39130237	39126616	39126664	39130328	39130402
1812	"ENSG00000100226.16_6"	"GTPBP1"	chr22	+	39131178	39131315	39130328	39130402	39133955	39134304
1815	"ENSG00000184949.16_8"	"FAM227A"	chr22	-	39024242	39024347	39022184	39022308	39024838	39024940
1818	"ENSG00000100196.11_4"	"KDELR3"	chr22	+	38875597	38875756	38870527	38870628	38877216	38877469
1821	"ENSG00000244627.5_8"	"TPTEP2"	chr22	-	38759058	38759109	38757385	38757565	38776374	38776428
1823	"ENSG00000244627.5_8"	"TPTEP2"	chr22	-	38765990	38766050	38759058	38759109	38776374	38776428
1824	"ENSG00000244627.5_8"	"TPTEP2"	chr22	-	38777935	38777989	38776941	38776995	38780054	38780101
1825	"ENSG00000283900.1_5"	"TPTEP2-CSNK1E"	chr22	-	38696728	38696957	38695899	38696070	38698865	38699014
1828	"ENSG00000198792.13_8"	"TMEM184B"	chr22	-	38641940	38642106	38627249	38627405	38643775	38644025
1835	"ENSG00000184381.20_8"	"PLA2G6"	chr22	-	38519101	38519265	38516765	38516916	38521645	38521698
1836	"ENSG00000184381.20_8"	"PLA2G6"	chr22	-	38519101	38519265	38516765	38516916	38522377	38522449
1837	"ENSG00000184381.20_8"	"PLA2G6"	chr22	-	38521645	38521698	38516765	38516916	38522377	38522456
1850	"ENSG00000100142.16_6"	"POLR2F"	chr22	+	38355352	38355483	38352779	38352849	38363105	38363177
1854	"ENSG00000100097.12_4"	"LGALS1"	chr22	+	38074382	38074661	38073005	38073072	38075609	38075809
1855	"ENSG00000100097.12_4"	"LGALS1"	chr22	+	38074489	38074661	38072862	38073072	38075609	38075647
1856	"ENSG00000285304.1_2"	"Z83844.3"	chr22	+	38042824	38042936	38041371	38041517	38043273	38043355
1858	"ENSG00000128283.7_8"	"CDC42EP1"	chr22	+	37962078	37962819	37956486	37956595	37964114	37965412
1864	"ENSG00000133466.14_5"	"C1QTNF6"	chr22	-	37591420	37591498	37587711	37587777	37593642	37593788
1865	"ENSG00000133466.14_5"	"C1QTNF6"	chr22	-	37591420	37591552	37587711	37587777	37593642	37593881
1873	"ENSG00000100353.18_5"	"EIF3D"	chr22	-	36908506	36908649	36907549	36907833	36912524	36912654
1874	"ENSG00000100353.18_5"	"EIF3D"	chr22	-	36913347	36913478	36912751	36912837	36914809	36914957
1875	"ENSG00000100353.18_5"	"EIF3D"	chr22	-	36913347	36913478	36912751	36912837	36915451	36915584
1876	"ENSG00000100353.18_5"	"EIF3D"	chr22	-	36913347	36913540	36912751	36912837	36914809	36914957
1877	"ENSG00000100353.18_5"	"EIF3D"	chr22	-	36914809	36914957	36912751	36912837	36915451	36915548
1878	"ENSG00000100353.18_5"	"EIF3D"	chr22	-	36914809	36914957	36913347	36913478	36915451	36915548
1879	"ENSG00000100353.18_5"	"EIF3D"	chr22	-	36916622	36916735	36915451	36915584	36919255	36919328
1881	"ENSG00000100350.14_5"	"FOXRED2"	chr22	-	36892013	36892255	36889679	36889850	36894037	36894203
1882	"ENSG00000100350.14_5"	"FOXRED2"	chr22	-	36897287	36897454	36894037	36894203	36900561	36900813
1883	"ENSG00000100350.14_5"	"FOXRED2"	chr22	-	36900144	36900414	36897287	36897454	36900561	36900813
1884	"ENSG00000100350.14_5"	"FOXRED2"	chr22	-	36900561	36900813	36897287	36897454	36901942	36902470
1885	"ENSG00000100345.22_5"	"MYH9"	chr22	-	36700040	36700201	36698613	36698722	36701078	36701148
1896	"ENSG00000100281.14_5"	"HMGXB4"	chr22	+	35679954	35680036	35660640	35661596	35681989	35682054
1897	"ENSG00000100281.14_5"	"HMGXB4"	chr22	+	35681989	35682054	35679954	35680036	35683339	35683445
1898	"ENSG00000100281.14_5"	"HMGXB4"	chr22	+	35688984	35689107	35684230	35684400	35689599	35691800
1924	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32874967	32875262	32871243	32871385	32879883	32879970
1926	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32875119	32875262	32871223	32871385	32879883	32880111
1927	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32879883	32880111	32874967	32875262	32881054	32881196
1928	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32887072	32887168	32883731	32883815	32889091	32889268
1929	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32891479	32891517	32883731	32889268	32894130	32894595
1932	"ENSG00000100220.12_5"	"RTCB"	chr22	-	32802648	32802748	32797548	32797890	32804161	32804229
1935	"ENSG00000205853.11_9"	"RFPL3S"	chr22	-	32773247	32773336	32764483	32764554	32777134	32777242
1939	"ENSG00000288544.1_2"	"Z82248.1"	chr22	-	32323079	32323296	32322199	32322537	32324148	32324393
1940	"ENSG00000285404.1_2"	"Z82190.2"	chr22	+	32193585	32193689	32188730	32188803	32194567	32194642
1941	"ENSG00000100150.20_9"	"DEPDC5"	chr22	+	32160960	32161046	32156629	32156688	32162570	32162654
1945	"ENSG00000100150.20_9"	"DEPDC5"	chr22	+	32193585	32193685	32188730	32188803	32194567	32194642
1956	"ENSG00000183530.14_8"	"PRR14L"	chr22	-	32134372	32134897	32121523	32121596	32146057	32146126
1959	"ENSG00000241878.11_6"	"PISD"	chr22	-	32019669	32019835	32017634	32017871	32026789	32026848
1960	"ENSG00000241878.11_6"	"PISD"	chr22	-	32019669	32019835	32017634	32017871	32044086	32044262
1964	"ENSG00000241878.11_6"	"PISD"	chr22	-	32024838	32024967	32021863	32022002	32025687	32025992
1965	"ENSG00000241878.11_6"	"PISD"	chr22	-	32024838	32024967	32021863	32022002	32025761	32025870
1966	"ENSG00000241878.11_6"	"PISD"	chr22	-	32024838	32024967	32021863	32022002	32026789	32026848
1967	"ENSG00000241878.11_6"	"PISD"	chr22	-	32024838	32024967	32023988	32024196	32026789	32026848
1968	"ENSG00000241878.11_6"	"PISD"	chr22	-	32025761	32025870	32021863	32022002	32026507	32026785
1969	"ENSG00000241878.11_6"	"PISD"	chr22	-	32025761	32025870	32021863	32022002	32026789	32026848
1970	"ENSG00000241878.11_6"	"PISD"	chr22	-	32025761	32025870	32024838	32024967	32026789	32026848
1977	"ENSG00000182541.18_5"	"LIMK2"	chr22	+	31655874	31656063	31654944	31655216	31658119	31658225
1978	"ENSG00000182541.18_5"	"LIMK2"	chr22	+	31658580	31658777	31658119	31658225	31661931	31662118
1980	"ENSG00000100078.4_5"	"PLA2G3"	chr22	-	31534261	31534396	31533695	31533979	31534652	31534785
1986	"ENSG00000185133.14_6"	"INPP5J"	chr22	+	31529083	31529221	31524456	31524640	31529595	31529700
1988	"ENSG00000133422.13_7"	"MORC2"	chr22	-	31337419	31337545	31336744	31336824	31337877	31337989
1989	"ENSG00000133422.13_7"	"MORC2"	chr22	-	31359210	31359320	31354626	31354680	31363051	31364187
1993	"ENSG00000185339.9_5"	"TCN2"	chr22	+	31018954	31019070	31013316	31013482	31022446	31022992
1995	"ENSG00000214491.8_6"	"SEC14L6"	chr22	-	30921597	30921737	30920632	30921096	30925073	30925150
1996	"ENSG00000214491.8_6"	"SEC14L6"	chr22	-	30921812	30921919	30921597	30921737	30925073	30925150
1997	"ENSG00000214491.8_6"	"SEC14L6"	chr22	-	30927889	30927985	30925275	30925336	30928783	30928843
1998	"ENSG00000214491.8_6"	"SEC14L6"	chr22	-	30928511	30928700	30927889	30927985	30928783	30928843
2006	"ENSG00000242114.6_5"	"MTFP1"	chr22	+	30823157	30823390	30822704	30822832	30824448	30825041
2017	"ENSG00000099992.16_6"	"TBC1D10A"	chr22	-	30690929	30691044	30690784	30690850	30691725	30691832
2018	"ENSG00000099992.16_6"	"TBC1D10A"	chr22	-	30695432	30695540	30691725	30691832	30722661	30722936
2021	"ENSG00000239282.8_10"	"CASTOR1"	chr22	-	30682004	30682087	30681820	30681915	30682251	30682365
2030	"ENSG00000100330.16_5"	"MTMR3"	chr22	+	30413915	30414061	30412516	30412687	30415468	30416873
2033	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30197982	30198197	30196979	30197099	30200626	30200813
2034	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30198103	30198197	30196979	30197099	30200626	30200819
2035	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30204099	30204174	30202785	30202893	30209418	30209531
2037	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30221075	30221246	30218130	30218453	30234166	30234263
2039	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30221610	30221769	30221075	30221246	30234166	30234217
2044	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30228233	30228331	30221610	30221769	30230477	30230539
2045	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30228233	30228331	30221610	30221769	30234166	30234263
2046	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30229529	30229603	30221610	30221769	30230477	30230539
2047	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30229529	30229603	30221610	30221769	30234166	30234217
2050	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30230430	30230539	30221610	30221769	30234166	30234263
2052	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30230477	30230539	30221610	30221769	30234166	30234250
2056	"ENSG00000100319.13_5"	"ZMAT5"	chr22	-	30134318	30134430	30126944	30127343	30136638	30136719
2057	"ENSG00000100319.13_5"	"ZMAT5"	chr22	-	30136638	30136719	30134318	30134430	30144406	30144560
2058	"ENSG00000100319.13_5"	"ZMAT5"	chr22	-	30138406	30138469	30136638	30136719	30144406	30144560
2059	"ENSG00000100319.13_5"	"ZMAT5"	chr22	-	30144406	30144560	30138406	30138469	30162860	30162996
2061	"ENSG00000184117.12_6"	"NIPSNAP1"	chr22	-	29966393	29966521	29965854	29966196	29976973	29977082
2069	"ENSG00000185340.15_4"	"GAS2L1"	chr22	+	29704048	29704728	29703041	29703143	29706428	29706536
2070	"ENSG00000185340.15_4"	"GAS2L1"	chr22	+	29704076	29704728	29702571	29703143	29706428	29706536
2071	"ENSG00000185340.15_4"	"GAS2L1"	chr22	+	29706627	29706724	29706268	29706536	29706816	29706988
2072	"ENSG00000100263.14_6"	"RHBDD3"	chr22	-	29656690	29656857	29656314	29656602	29657188	29657414
2073	"ENSG00000100263.14_6"	"RHBDD3"	chr22	-	29657188	29657414	29656314	29656602	29661467	29661657
2074	"ENSG00000183762.12_4"	"KREMEN1"	chr22	+	29517344	29517469	29494849	29494941	29521250	29521404
2075	"ENSG00000183762.12_4"	"KREMEN1"	chr22	+	29521250	29521404	29494849	29494941	29533329	29533662
2076	"ENSG00000177993.3_7"	"ZNRF3-AS1"	chr22	-	29427071	29427144	29420986	29422997	29427378	29427464
2079	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29139869	29139966	29138026	29138319	29147228	29147276
2080	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29140602	29140692	29139869	29139966	29141851	29141996
2081	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29140602	29140692	29139869	29139966	29147228	29147276
2082	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29140602	29140697	29139869	29139966	29141851	29141996
2083	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29140602	29140697	29139869	29139966	29147228	29147276
2084	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29141851	29141996	29139869	29139966	29147228	29147276
2085	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29141851	29141996	29140602	29140692	29147228	29147276
2087	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29147228	29147276	29141851	29141996	29153065	29153198
2092	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29115382	29115473	29107896	29108005	29130390	29130709
2093	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29115382	29115473	29107896	29108005	29137756	29137794
2095	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29120873	29120911	29107896	29108005	29121230	29121355
2096	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29120964	29121112	29107896	29108005	29121230	29121236
2097	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29121230	29121355	29107896	29108005	29130390	29130709
2098	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29121230	29121355	29107896	29108005	29137756	29137799
2100	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29126407	29126536	29121230	29121355	29137756	29137826
2102	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29126443	29126536	29121230	29121355	29137756	29137771
2103	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29130390	29130715	29107896	29108005	29137756	29137771
2105	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29130390	29130715	29126407	29126536	29137756	29137771
2106	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29133247	29133311	29130390	29130715	29137756	29137790
2108	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29133903	29134026	29133247	29133311	29137756	29137790
2111	"ENSG00000100154.14_8"	"TTC28"	chr22	-	28693567	28693840	28692185	28692316	28702483	28702631
2132	"ENSG00000180957.18_8"	"PITPNB"	chr22	-	28269725	28269803	28256118	28256229	28290542	28290626
2133	"ENSG00000180957.18_8"	"PITPNB"	chr22	-	28293117	28293125	28292539	28292614	28293788	28293880
2134	"ENSG00000180957.18_8"	"PITPNB"	chr22	-	28293788	28293880	28292539	28292614	28306951	28307097
2139	"ENSG00000244625.7_8"	"MIATNB"	chr22	+	27107792	27107971	27089655	27089799	27113215	27113422
2140	"ENSG00000244625.7_8"	"MIATNB"	chr22	+	27113215	27113422	27089643	27089799	27170118	27170180
2141	"ENSG00000244625.7_8"	"MIATNB"	chr22	+	27114102	27114194	27113215	27113422	27117612	27118135
2142	"ENSG00000244625.7_8"	"MIATNB"	chr22	+	27114102	27114194	27113215	27113422	27122606	27122757
2144	"ENSG00000244625.7_8"	"MIATNB"	chr22	+	27122606	27122683	27113215	27113422	27170118	27170180
2145	"ENSG00000244625.7_8"	"MIATNB"	chr22	+	27122606	27122757	27113214	27113422	27170118	27170180
2146	"ENSG00000244625.7_8"	"MIATNB"	chr22	+	27122606	27122757	27114102	27114194	27170118	27170180
2147	"ENSG00000244625.7_8"	"MIATNB"	chr22	+	27134024	27134203	27122606	27122683	27170118	27170180
2166	"ENSG00000100109.17_6"	"TFIP11"	chr22	-	26908064	26908141	26906582	26906668	26908359	26908426
2167	"ENSG00000100104.13_5"	"SRRD"	chr22	+	26886009	26886164	26884355	26884454	26886990	26887036
2178	"ENSG00000133454.16_3"	"MYO18B"	chr22	+	26156950	26157098	26138110	26138260	26159197	26159356
2179	"ENSG00000133454.16_3"	"MYO18B"	chr22	+	26159197	26159356	26138110	26138260	26164081	26165395
2181	"ENSG00000133454.16_3"	"MYO18B"	chr22	+	26219471	26219645	26193919	26194064	26222375	26222466
2182	"ENSG00000133454.16_3"	"MYO18B"	chr22	+	26242066	26242250	26239701	26239861	26243396	26243619
2183	"ENSG00000133454.16_3"	"MYO18B"	chr22	+	26247436	26247546	26243396	26243619	26264286	26264352
2184	"ENSG00000133454.16_3"	"MYO18B"	chr22	+	26304288	26304399	26299597	26299798	26306912	26307017
2187	"ENSG00000100058.12_4"	"CRYBB2P1"	chr22	+	25851678	25851807	25844071	25844251	25853225	25853368
2196	"ENSG00000100031.19_7"	"GGT1"	chr22	+	25003920	25003990	24999113	24999494	25006324	25006498
2199	"ENSG00000100031.19_7"	"GGT1"	chr22	+	25005928	25006000	25003920	25003990	25006324	25006498
2200	"ENSG00000100031.19_7"	"GGT1"	chr22	+	25005931	25006000	24999181	24999494	25006324	25006498
2203	"ENSG00000100031.19_7"	"GGT1"	chr22	+	25016879	25017037	25016294	25016487	25019073	25019223
2207	"ENSG00000286070.1_2"	"GGT1"	chr22	+	24953624	24953768	24951974	24952039	24963951	24964005
2208	"ENSG00000286070.1_2"	"GGT1"	chr22	+	24963951	24964005	24953624	24953768	24967883	24967985
2209	"ENSG00000286070.1_2"	"GGT1"	chr22	+	24963951	24964144	24953624	24953768	24967883	24967985
2212	"ENSG00000138867.16_6"	"GUCD1"	chr22	-	24944884	24944969	24943683	24944041	24951582	24951903
2215	"ENSG00000100024.15_5"	"UPB1"	chr22	+	24911168	24911338	24909291	24909453	24916354	24916436
2224	"ENSG00000258555.6_4"	"SPECC1L-ADORA2A"	chr22	+	24672667	24672771	24666865	24666951	24698162	24698352
2225	"ENSG00000258555.6_4"	"SPECC1L-ADORA2A"	chr22	+	24698162	24698352	24666865	24666951	24709280	24709434
2226	"ENSG00000258555.6_4"	"SPECC1L-ADORA2A"	chr22	+	24717255	24718886	24709280	24709434	24720187	24720395
2227	"ENSG00000258555.6_4"	"SPECC1L-ADORA2A"	chr22	+	24720187	24720395	24709280	24709434	24724813	24724887
2228	"ENSG00000258555.6_4"	"SPECC1L-ADORA2A"	chr22	+	24739449	24739571	24734353	24734445	24743053	24743144
2229	"ENSG00000258555.6_4"	"SPECC1L-ADORA2A"	chr22	+	24759228	24759312	24743053	24743144	24761443	24761600
2230	"ENSG00000258555.6_4"	"SPECC1L-ADORA2A"	chr22	+	24807555	24807672	24765185	24765288	24808615	24808675
2231	"ENSG00000258555.6_4"	"SPECC1L-ADORA2A"	chr22	+	24808615	24808675	24765185	24765288	24810501	24810712
2233	"ENSG00000100014.20_7"	"SPECC1L"	chr22	+	24717255	24717291	24709280	24709434	24720187	24720272
2235	"ENSG00000225098.1_5"	"BCRP1"	chr22	-	24657345	24657451	24656706	24656869	24658396	24658531
2241	"ENSG00000099991.18_8"	"CABIN1"	chr22	+	24439365	24439546	24434795	24434909	24445552	24445682
2243	"ENSG00000099991.18_8"	"CABIN1"	chr22	+	24462937	24463132	24460497	24460650	24466750	24466993
2244	"ENSG00000099991.18_8"	"CABIN1"	chr22	+	24487536	24487797	24483404	24483666	24491893	24492045
2245	"ENSG00000099991.18_8"	"CABIN1"	chr22	+	24509532	24509715	24493976	24494155	24515333	24515573
2246	"ENSG00000099991.18_8"	"CABIN1"	chr22	+	24564414	24564489	24562606	24563281	24567680	24567963
2250	"ENSG00000184674.8"	"GSTT1"	chr22	-	24379360	24379450	24376821	24376998	24381699	24381787
2252	"ENSG00000184674.8"	"GSTT1"	chr22	-	24379360	24379511	24376821	24376998	24381699	24381787
2254	"ENSG00000184674.8"	"GSTT1"	chr22	-	24381699	24381787	24376821	24376998	24384119	24384259
2258	"ENSG00000285762.1_3"	"AC253536.7"	chr22	-	24315956	24316132	24313566	24313812	24316495	24316628
2259	"ENSG00000099956.20_6"	"SMARCB1"	chr22	+	24133942	24134054	24129117	24129449	24135745	24135875
2260	"ENSG00000099956.20_6"	"SMARCB1"	chr22	+	24133942	24134081	24129152	24129449	24135745	24135875
2262	"ENSG00000099956.20_6"	"SMARCB1"	chr22	+	24135745	24135875	24129117	24129449	24143130	24143157
2267	"ENSG00000099956.20_6"	"SMARCB1"	chr22	+	24167411	24167602	24157177	24159123	24175758	24175774
2270	"ENSG00000272578.5_7"	"AP000347.1"	chr22	-	24029024	24029182	24025930	24026054	24032418	24032678
2271	"ENSG00000272578.5_7"	"AP000347.1"	chr22	-	24029024	24029182	24025930	24026054	24032422	24032484
2272	"ENSG00000133519.12_5"	"ZDHHC8P1"	chr22	-	23734913	23735020	23733563	23733911	23736112	23736244
2273	"ENSG00000133519.12_5"	"ZDHHC8P1"	chr22	-	23736112	23736244	23733563	23733911	23741946	23742770
2280	"ENSG00000185686.18_9"	"PRAME"	chr22	-	22893188	22893511	22892147	22892756	22899964	22900141
2286	"ENSG00000185686.18_9"	"PRAME"	chr22	-	22899964	22900000	22899231	22899329	22901581	22901674
2287	"ENSG00000272779.1_7"	"AC245060.4"	chr22	+	22661197	22661386	22658307	22658479	22661470	22661650
2288	"ENSG00000272779.1_7"	"AC245060.4"	chr22	+	22663061	22663184	22661897	22661956	22664100	22664248
2289	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22313503	22313604	22311398	22313065	22313958	22314108
2290	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22316499	22316974	22314692	22314821	22317118	22317267
2291	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22316800	22316974	22314692	22314821	22317118	22317265
2292	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22318532	22318687	22318294	22318400	22319656	22319747
2293	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22322990	22323147	22321974	22322088	22324581	22324778
2294	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22322990	22323147	22321974	22322088	22326248	22326323
2295	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22324581	22324778	22321974	22322088	22326248	22326323
2296	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22324581	22324778	22322990	22323147	22325351	22325433
2297	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22324581	22324778	22322990	22323147	22326248	22326323
2298	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22324581	22324778	22322990	22323147	22326983	22327090
2299	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22325351	22325433	22322990	22323147	22326248	22326323
2300	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22325351	22325433	22322990	22323147	22326983	22327090
2302	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22325351	22325433	22324581	22324778	22326983	22327090
2303	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22326248	22326323	22322990	22323147	22326983	22327090
2304	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22326248	22326323	22324581	22324778	22326983	22327090
2305	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22326248	22326323	22325351	22325433	22326983	22327090
2306	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22330011	22330116	22328728	22328860	22337126	22337177
2307	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22330011	22330179	22328728	22328860	22337126	22337187
2308	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22330276	22330325	22330011	22330179	22336810	22337147
2311	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22330352	22330559	22330011	22330179	22336596	22337170
2316	"ENSG00000207751.3_5"	"AP000553.1"	chr22	+	22007630	22007755	22006558	22006620	22008301	22008456
2317	"ENSG00000128228.5_4"	"SDF2L1"	chr22	+	21997150	21997347	21996590	21996812	21998182	21998588
2318	"ENSG00000161180.11_5"	"CCDC116"	chr22	+	21987268	21987542	21987006	21987116	21988310	21988498
2319	"ENSG00000161180.11_5"	"CCDC116"	chr22	+	21987408	21987542	21987004	21987116	21988310	21988859
2320	"ENSG00000161180.11_5"	"CCDC116"	chr22	+	21987408	21987542	21987004	21987116	21990720	21991618
2321	"ENSG00000161180.11_5"	"CCDC116"	chr22	+	21988310	21988859	21987004	21987116	21990720	21991618
2322	"ENSG00000161180.11_5"	"CCDC116"	chr22	+	21988310	21988859	21987408	21987542	21990720	21991618
2323	"ENSG00000161180.11_5"	"CCDC116"	chr22	+	21988973	21989555	21988310	21988859	21990720	21991618
2325	"ENSG00000161179.14_5"	"YDJC"	chr22	-	21983831	21984050	21983596	21983696	21984139	21984353
2326	"ENSG00000161179.14_5"	"YDJC"	chr22	-	21983890	21984050	21983298	21983696	21984139	21984303
2327	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21830290	21830449	21829499	21829589	21832078	21832204
2328	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21830290	21831053	21829499	21829589	21832078	21832204
2330	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21832078	21832204	21829499	21831053	21832285	21832390
2331	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21841853	21841961	21841088	21841216	21842160	21842196
2332	"ENSG00000099957.16_4"	"P2RX6"	chr22	+	21370230	21370381	21369441	21369549	21377230	21377324
2335	"ENSG00000099957.16_4"	"P2RX6"	chr22	+	21377406	21377487	21377230	21377324	21377563	21377705
2336	"ENSG00000161149.12_8"	"TUBA3FP"	chr22	-	21365672	21365879	21362481	21363742	21368070	21368576
2338	"ENSG00000184436.12_5"	"THAP7"	chr22	-	21355544	21355700	21354935	21355076	21356120	21356200
2340	"ENSG00000099949.21_7"	"LZTR1"	chr22	+	21341792	21341872	21340129	21340186	21342298	21342402
2341	"ENSG00000099949.21_7"	"LZTR1"	chr22	+	21343077	21343161	21342298	21342407	21343913	21343964
2342	"ENSG00000099949.21_7"	"LZTR1"	chr22	+	21343913	21343971	21343077	21343161	21344674	21344763
2344	"ENSG00000099949.21_7"	"LZTR1"	chr22	+	21351174	21351255	21350251	21351090	21351520	21351830
2345	"ENSG00000099940.12_5"	"SNAP29"	chr22	+	21224624	21224821	21213294	21213635	21235336	21235422
2346	"ENSG00000099940.12_5"	"SNAP29"	chr22	+	21237758	21237857	21235336	21235422	21241966	21242107
2347	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21064195	21064285	21063583	21063667	21064986	21065146
2348	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21065628	21065749	21064986	21065146	21066773	21066899
2349	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21066773	21066899	21064986	21065146	21066980	21067085
2350	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21066980	21067085	21064986	21065146	21067568	21067678
2351	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21068915	21068988	21068745	21068816	21071995	21072066
2352	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21075585	21075706	21072980	21073110	21080775	21080829
2353	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21080775	21080829	21075585	21075706	21081517	21081685
2354	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21080785	21080829	21075585	21075706	21081517	21081645
2355	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21081517	21081685	21075585	21075706	21083600	21083794
2356	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21082061	21082152	21081517	21081685	21083600	21083794
2357	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21098915	21099008	21096895	21097052	21101870	21101990
2358	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21104192	21104282	21101771	21101990	21105580	21105664
2359	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21147480	21147531	21119872	21119981	21150433	21150446
2360	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21150433	21150602	21147480	21147531	21152871	21152975
2361	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21153958	21154054	21153227	21153564	21156260	21156306
2362	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21161649	21161746	21159261	21159453	21165254	21165320
2363	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21165254	21165320	21161649	21161746	21167645	21167794
2364	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21165254	21165320	21161649	21161746	21172770	21172837
2365	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21167645	21167794	21161649	21161746	21172770	21172837
2366	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21167645	21167794	21165254	21165320	21172770	21172837
2367	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21172770	21172837	21167645	21167794	21173928	21174188
2368	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21192902	21193019	21188849	21188943	21212857	21213099
2369	"ENSG00000223553.6_7"	"SMPD4P1"	chr22	-	20970596	20970729	20967949	20968022	20975549	20975704
2370	"ENSG00000223553.6_7"	"SMPD4P1"	chr22	-	20975549	20975704	20967949	20968022	20975828	20975881
2372	"ENSG00000223553.6_7"	"SMPD4P1"	chr22	-	20976213	20976413	20975985	20976088	20976995	20977138
2373	"ENSG00000223553.6_7"	"SMPD4P1"	chr22	-	20976771	20976846	20975985	20976088	20976995	20977138
