ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2159	"ENSG00000178053.19_7"	"MLF1"	chr3	+	158311170	158311215	158314137	158314212	158310222	158310370	158314650	158314734
2160	"ENSG00000254519.5_10"	"AC044839.1"	chr11	+	45762451	45762514	45763095	45763413	45760960	45761093	45765579	45765805
2161	"ENSG00000254519.5_10"	"AC044839.1"	chr11	+	45762451	45762514	45763214	45763413	45760960	45761093	45765579	45765805
2162	"ENSG00000254519.5_10"	"AC044839.1"	chr11	+	45762451	45762514	45763275	45763413	45760960	45761093	45765579	45765805
2163	"ENSG00000254519.5_10"	"AC044839.1"	chr11	+	45762451	45762514	45763974	45764221	45760960	45761093	45765579	45765805
2164	"ENSG00000254519.5_10"	"AC044839.1"	chr11	+	45763095	45763413	45763974	45764221	45760960	45761093	45765579	45765805
2165	"ENSG00000254519.5_10"	"AC044839.1"	chr11	+	45763214	45763413	45763974	45764221	45760960	45761093	45765579	45765805
2166	"ENSG00000254519.5_10"	"AC044839.1"	chr11	+	45763275	45763413	45763974	45764221	45760960	45761093	45765579	45765805
2167	"ENSG00000072571.20_7"	"HMMR"	chr5	+	162905689	162905806	162909647	162909794	162902463	162902678	162910025	162910178
2168	"ENSG00000009335.18_5"	"UBE3C"	chr7	+	157009560	157009665	157013382	157013470	157000396	157000629	157015947	157016045
2169	"ENSG00000009335.18_5"	"UBE3C"	chr7	+	157018100	157018233	157023773	157024021	157013361	157016045	157041061	157041274
2170	"ENSG00000009335.18_5"	"UBE3C"	chr7	+	157046937	157047004	157049607	157049738	157046647	157046836	157060278	157061810
2171	"ENSG00000161381.14_6"	"PLXDC1"	chr17	-	37283157	37283257	37293683	37293808	37265500	37265644	37295906	37296085
2172	"ENSG00000135912.11_7"	"TTLL4"	chr2	+	219611725	219611917	219612012	219612095	219610877	219610954	219612319	219612448
2173	"ENSG00000198363.18_6"	"ASPH"	chr8	-	62496502	62496588	62531536	62531578	62489330	62489417	62546241	62546286
2174	"ENSG00000198363.18_6"	"ASPH"	chr8	-	62531536	62531578	62546241	62546286	62496502	62496588	62550505	62550562
2175	"ENSG00000112782.19_7"	"CLIC5"	chr6	-	45870661	45870992	45881514	45881549	45859881	45859969	45881964	45882146
2176	"ENSG00000204574.13_6"	"ABCF1"	chr6	+	30546246	30546354	30547707	30547782	30546124	30546162	30548182	30548225
2177	"ENSG00000068912.14_5"	"ERLEC1"	chr2	+	54024868	54024932	54026183	54026218	54024651	54024729	54028533	54028757
2178	"ENSG00000143776.18_9"	"CDC42BPA"	chr1	-	227213755	227213853	227216357	227216951	227210963	227211048	227218108	227218171
2179	"ENSG00000143776.18_9"	"CDC42BPA"	chr1	-	227239581	227239686	227247073	227247112	227235627	227235711	227257477	227257554
2180	"ENSG00000143776.18_9"	"CDC42BPA"	chr1	-	227239581	227239686	227256354	227256402	227235627	227235711	227257477	227257554
2181	"ENSG00000143776.18_9"	"CDC42BPA"	chr1	-	227247073	227247090	227257477	227257554	227235627	227235711	227259908	227260000
2182	"ENSG00000143776.18_9"	"CDC42BPA"	chr1	-	227247073	227247112	227256354	227256402	227235627	227235711	227257477	227257554
2183	"ENSG00000081760.17_5"	"AACS"	chr12	+	125603186	125603311	125613880	125614006	125599022	125599103	125618548	125618618
2184	"ENSG00000175792.12_8"	"RUVBL1"	chr3	-	127801325	127801417	127806548	127806651	127799652	127800252	127816142	127816341
2185	"ENSG00000175792.12_8"	"RUVBL1"	chr3	-	127801325	127801417	127806548	127806687	127800024	127800252	127816142	127816341
2186	"ENSG00000175792.12_8"	"RUVBL1"	chr3	-	127806548	127806651	127816142	127816341	127801325	127801417	127817724	127817788
2187	"ENSG00000127022.15_8"	"CANX"	chr5	+	179150660	179150780	179151657	179151784	179149804	179150020	179153680	179153760
2188	"ENSG00000131507.11_4"	"NDFIP1"	chr5	+	141517298	141517423	141520127	141520194	141515294	141515382	141524135	141524241
2189	"ENSG00000137812.20_8"	"KNL1"	chr15	+	40903675	40903709	40907538	40907576	40902442	40902495	40911156	40911209
2190	"ENSG00000137812.20_8"	"KNL1"	chr15	+	40921470	40921569	40933109	40933225	40920808	40920876	40937194	40937285
2191	"ENSG00000137812.20_8"	"KNL1"	chr15	+	40937853	40937970	40939184	40939272	40937194	40937285	40942498	40942576
2192	"ENSG00000087274.17_7"	"ADD1"	chr4	+	2895739	2895820	2896308	2896458	2886241	2886393	2899910	2900054
2193	"ENSG00000063978.16_6"	"RNF4"	chr4	+	2498733	2498848	2502385	2502465	2492063	2492229	2513682	2513692
2194	"ENSG00000063978.16_6"	"RNF4"	chr4	+	2513682	2513692	2514164	2514324	2502385	2502465	2514809	2514858
2195	"ENSG00000159733.14_4"	"ZFYVE28"	chr4	-	2321896	2321998	2337431	2337521	2306015	2307263	2339133	2339223
2196	"ENSG00000214367.8_6"	"HAUS3"	chr4	-	2240330	2240770	2241764	2242820	2237954	2238183	2243777	2243860
2197	"ENSG00000068078.18_6"	"FGFR3"	chr4	+	1804640	1804791	1805418	1805563	1803561	1803752	1806056	1806247
2198	"ENSG00000145214.14_7"	"DGKQ"	chr4	-	959278	959317	959715	959866	958963	959079	960253	960315
2199	"ENSG00000127419.17_9"	"TMEM175"	chr4	+	945433	945505	946154	946238	944994	945046	946977	947142
2200	"ENSG00000127419.17_9"	"TMEM175"	chr4	+	945469	945505	946154	946238	944994	945046	946977	947142
2201	"ENSG00000196182.11_5"	"STK40"	chr1	-	36823839	36823983	36826821	36826941	36820806	36821034	36851323	36851489
2202	"ENSG00000196182.11_5"	"STK40"	chr1	-	36824337	36824423	36826821	36826941	36823839	36823983	36851323	36851525
2203	"ENSG00000188002.10_8"	"AC026412.1"	chr5	-	1628869	1629745	1632758	1632866	1626900	1627041	1632959	1633021
2204	"ENSG00000174227.16_5"	"PIGG"	chr4	+	494889	494959	502617	502759	494184	494390	509761	509974
2205	"ENSG00000100034.14_6"	"PPM1F"	chr22	-	22293903	22294052	22300214	22300480	22288395	22288598	22307163	22307203
2206	"ENSG00000226435.10_4"	"ANKRD18DP"	chr3	-	197792623	197792677	197796130	197796187	197790588	197790659	197796993	197797060
2207	"ENSG00000182899.17_8"	"RPL35A"	chr3	+	197679410	197679496	197680358	197680531	197678029	197678182	197680873	197681018
2208	"ENSG00000122068.13_4"	"FYTTD1"	chr3	+	197503797	197503872	197505208	197505335	197501019	197501081	197508681	197509005
2209	"ENSG00000145016.16_7"	"RUBCN"	chr3	-	197423824	197423920	197426057	197426102	197422736	197422852	197427483	197428017
2210	"ENSG00000188672.19_6"	"RHCE"	chr1	-	25701839	25701919	25712201	25712335	25696957	25697031	25715466	25715604
2211	"ENSG00000188672.19_6"	"RHCE"	chr1	-	25712201	25712335	25718484	25718632	25701839	25701919	25729086	25729237
2212	"ENSG00000188672.19_6"	"RHCE"	chr1	-	25715466	25715604	25718484	25718632	25696957	25697031	25729086	25729237
2213	"ENSG00000187607.16_6"	"ZNF286A"	chr17	+	15604465	15604554	15609790	15609815	15603053	15603091	15611468	15611561
2214	"ENSG00000163964.16_7"	"PIGX"	chr3	+	196443728	196443792	196449285	196449427	196439228	196439515	196454793	196455007
2215	"ENSG00000163964.16_7"	"PIGX"	chr3	+	196443728	196443792	196449285	196449427	196439551	196439995	196454793	196454981
2216	"ENSG00000163964.16_7"	"PIGX"	chr3	+	196444679	196444825	196448047	196448227	196443728	196443792	196449285	196449427
2217	"ENSG00000134058.12_5"	"CDK7"	chr5	+	68548244	68548278	68550428	68550496	68531220	68531280	68551286	68551355
2218	"ENSG00000134058.12_5"	"CDK7"	chr5	+	68548244	68548278	68550428	68550496	68531220	68531280	68553869	68553980
2219	"ENSG00000134058.12_5"	"CDK7"	chr5	+	68550428	68550496	68551286	68551355	68548244	68548278	68553869	68553980
2220	"ENSG00000134058.12_5"	"CDK7"	chr5	+	68551286	68551355	68553869	68553980	68550428	68550496	68555644	68555763
2221	"ENSG00000134058.12_5"	"CDK7"	chr5	+	68553869	68553980	68555644	68555763	68551286	68551355	68558031	68558131
2222	"ENSG00000134058.12_5"	"CDK7"	chr5	+	68553869	68553980	68555644	68555763	68551286	68551355	68565033	68565120
2223	"ENSG00000134058.12_5"	"CDK7"	chr5	+	68555644	68555763	68558031	68558131	68553869	68553980	68565033	68565120
2224	"ENSG00000109184.15_6"	"DCUN1D4"	chr4	+	52757925	52758017	52765435	52765544	52752733	52753410	52779455	52779558
2225	"ENSG00000273331.1_4"	"TM4SF19-TCTEX1D2"	chr3	-	196051141	196051311	196053825	196053903	196050614	196050868	196054260	196054462
2226	"ENSG00000113569.16_5"	"NUP155"	chr5	-	37292980	37293087	37294430	37294567	37288238	37292140	37298969	37299080
2227	"ENSG00000008869.12_6"	"HEATR5B"	chr2	-	37215788	37216002	37217790	37217942	37208037	37208937	37227728	37227956
2228	"ENSG00000072274.13_6"	"TFRC"	chr3	-	195781950	195782172	195785154	195785236	195780288	195780429	195785444	195785503
2229	"ENSG00000072274.13_6"	"TFRC"	chr3	-	195800800	195800996	195802029	195802231	195798873	195799023	195803934	195803993
2230	"ENSG00000072274.13_6"	"TFRC"	chr3	-	195800800	195800996	195803934	195803993	195798873	195799023	195808913	195808961
2231	"ENSG00000072274.13_6"	"TFRC"	chr3	-	195802029	195802231	195803934	195803993	195798873	195799023	195808913	195808967
2232	"ENSG00000072274.13_6"	"TFRC"	chr3	-	195802029	195802231	195803934	195803993	195801067	195801304	195808913	195808961
2233	"ENSG00000111011.18_5"	"RSRC2"	chr12	-	122998313	122998421	122999258	122999275	122995655	122995735	122999651	122999774
2234	"ENSG00000269897.5_5"	"COMMD3-BMI1"	chr10	+	22607200	22607235	22607581	22607642	22607033	22607097	22607734	22607791
2235	"ENSG00000226803.9_10"	"ZNF451-AS1"	chr6	-	56981223	56981345	56998944	56999013	56980253	56980361	57035802	57035847
2236	"ENSG00000226803.9_10"	"ZNF451-AS1"	chr6	-	56981637	56981719	56998944	56999013	56980253	56980361	57015825	57015993
2237	"ENSG00000226803.9_10"	"ZNF451-AS1"	chr6	-	57015825	57015993	57016620	57016704	56998944	56999013	57035802	57035847
2238	"ENSG00000230102.8_9"	"LINC02028"	chr3	-	193766701	193767160	193770148	193770231	193740895	193740996	193775421	193775604
2239	"ENSG00000230102.8_9"	"LINC02028"	chr3	-	193766701	193767160	193770148	193770231	193747434	193747542	193775421	193775604
2240	"ENSG00000198301.12_6"	"SDAD1"	chr4	-	76898798	76898909	76902524	76902623	76897076	76897148	76903085	76903190
2241	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191191339	191191477	191248604	191248639	191143316	191143393	191275050	191275173
2242	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191191339	191191477	191263839	191263904	191143316	191143393	191275050	191275173
2243	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191248604	191248639	191257082	191257318	191143315	191143393	191263839	191263904
2244	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191248604	191248639	191263839	191263904	191143316	191143393	191275050	191275173
2245	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191248604	191248639	191263839	191263904	191143316	191143393	191287388	191287613
2246	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191248604	191248639	191275050	191275077	191143316	191143393	191287388	191287613
2247	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191248604	191248639	191277466	191277543	191143316	191143393	191287388	191287613
2248	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191249438	191249496	191263839	191263904	191248604	191248639	191275050	191275173
2249	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191257082	191257318	191263839	191263904	191249438	191249496	191275050	191275173
2250	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191263839	191263904	191275050	191275077	191143316	191143393	191287388	191287613
2251	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191263839	191263904	191277466	191277543	191143316	191143393	191287388	191287613
2252	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191275050	191275077	191277466	191277543	191143316	191143393	191287388	191287613
2253	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191275050	191275173	191285994	191286130	191143313	191143393	191287388	191287613
2254	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191277466	191277539	191285994	191286130	191275050	191275173	191287388	191287613
2255	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191277466	191277543	191285994	191286130	191275050	191275173	191287388	191287613
2256	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191277466	191277758	191285994	191286130	191275050	191275173	191287388	191287613
2257	"ENSG00000223812.8_9"	"AC073365.1"	chr3	+	191285068	191285148	191285994	191286130	191277466	191277543	191287429	191287613
2258	"ENSG00000178971.16_8"	"CTC1"	chr17	-	8132044	8132210	8132459	8132524	8131820	8131947	8132619	8132764
2259	"ENSG00000136717.15_7"	"BIN1"	chr2	-	127808729	127808819	127815048	127815177	127808377	127808488	127816586	127816731
2260	"ENSG00000136717.15_7"	"BIN1"	chr2	-	127809830	127809938	127815048	127815177	127808729	127808819	127816586	127816731
2261	"ENSG00000158019.20_9"	"BABAM2"	chr2	+	28532948	28533020	28550140	28550314	28521204	28521358	28561316	28561768
2262	"ENSG00000138796.17_3"	"HADH"	chr4	+	108949094	108949225	108950016	108950025	108948843	108948916	108954331	108954448
2263	"ENSG00000138796.17_3"	"HADH"	chr4	+	108949094	108949225	108953482	108953533	108948843	108948916	108954331	108954448
2264	"ENSG00000138796.17_3"	"HADH"	chr4	+	108950016	108950025	108953482	108953533	108948843	108948916	108954331	108954448
2265	"ENSG00000068745.15_5"	"IP6K2"	chr3	-	48745552	48745670	48748799	48748892	48732522	48732851	48754589	48754647
2266	"ENSG00000205916.11_5"	"DAZ4"	chrY	+	27032295	27032367	27039449	27039521	27029910	27029982	27041834	27041906
2267	"ENSG00000109171.15_4"	"SLAIN2"	chr4	+	48381706	48381865	48384584	48384944	48379912	48380077	48385663	48385801
2268	"ENSG00000161960.15_5"	"EIF4A1"	chr17	+	7477577	7477626	7477863	7477996	7476145	7476182	7478436	7478576
2269	"ENSG00000161960.15_5"	"EIF4A1"	chr17	+	7477583	7477626	7477863	7477996	7476145	7476182	7478436	7478576
2270	"ENSG00000161960.15_5"	"EIF4A1"	chr17	+	7477863	7477996	7478436	7478576	7477577	7477626	7479841	7480010
2271	"ENSG00000154556.18_9"	"SORBS2"	chr4	-	186559232	186559316	186560030	186560189	186556508	186556565	186567821	186567936
2272	"ENSG00000154556.18_9"	"SORBS2"	chr4	-	186605907	186606000	186611715	186611765	186599949	186599976	186655252	186655308
2273	"ENSG00000154556.18_9"	"SORBS2"	chr4	-	186605907	186606000	186611715	186611765	186599949	186599976	186696380	186696520
2274	"ENSG00000154556.18_9"	"SORBS2"	chr4	-	186605907	186606000	186696213	186696265	186599949	186599976	186696380	186696595
2275	"ENSG00000154556.18_9"	"SORBS2"	chr4	-	186605907	186606000	186611715	186611765	186599949	186599976	186696384	186696520
2276	"ENSG00000154556.18_9"	"SORBS2"	chr4	-	186611715	186611765	186655252	186655308	186605907	186606000	186696380	186696520
2277	"ENSG00000113119.12_3"	"TMCO6"	chr5	+	140021454	140021638	140021899	140022004	140020890	140021365	140022170	140022256
2278	"ENSG00000163898.10_5"	"LIPH"	chr3	-	185241858	185241948	185245271	185245373	185236929	185237097	185251358	185251467
2279	"ENSG00000163900.11_4"	"TMEM41A"	chr3	-	185212410	185212549	185212941	185213103	185207388	185209545	185214615	185214769
2280	"ENSG00000163882.9_3"	"POLR2H"	chr3	+	184081013	184081353	184082753	184082837	184080402	184080512	184082920	184083014
2281	"ENSG00000114867.21_5"	"EIF4G1"	chr3	+	184033550	184033644	184033919	184034006	184032339	184032462	184035108	184035285
2282	"ENSG00000114867.21_5"	"EIF4G1"	chr3	+	184033550	184033644	184033919	184034006	184032953	184033333	184035108	184035285
2283	"ENSG00000114867.21_5"	"EIF4G1"	chr3	+	184033919	184034006	184035108	184035285	184033550	184033644	184035504	184035604
2284	"ENSG00000145191.15_8"	"EIF2B5"	chr3	+	183855407	183855863	183855953	183856034	183854399	183854524	183857867	183858009
2285	"ENSG00000145191.15_8"	"EIF2B5"	chr3	+	183855953	183856034	183857867	183857945	183855685	183855863	183859712	183859858
2286	"ENSG00000145191.15_8"	"EIF2B5"	chr3	+	183855953	183856034	183857867	183858518	183855685	183855863	183859712	183859858
2287	"ENSG00000145191.15_8"	"EIF2B5"	chr3	+	183855953	183856034	183857867	183858528	183855685	183855863	183859712	183859858
2288	"ENSG00000083097.14_6"	"DOP1A"	chr6	+	83862006	83862086	83863229	83863339	83861601	83861746	83863612	83863762
2289	"ENSG00000083097.14_6"	"DOP1A"	chr6	+	83863229	83863339	83863612	83863762	83862006	83862086	83863898	83863960
2290	"ENSG00000163565.18_6"	"IFI16"	chr1	+	159015086	159015254	159019221	159019389	159002313	159002481	159021468	159021888
2291	"ENSG00000157796.18_5"	"WDR19"	chr4	+	39187345	39187437	39188158	39188224	39184148	39184183	39191275	39191401
2292	"ENSG00000157796.18_5"	"WDR19"	chr4	+	39196163	39196279	39201097	39201213	39191275	39191401	39205261	39205342
2293	"ENSG00000141447.18_6"	"OSBPL1A"	chr18	-	21881256	21881288	21882352	21882715	21860805	21860912	21883600	21883682
2294	"ENSG00000141447.18_6"	"OSBPL1A"	chr18	-	21921510	21921622	21946855	21946930	21914208	21914294	21948330	21948336
2295	"ENSG00000165609.13_6"	"NUDT5"	chr10	-	12222393	12222488	12226492	12226531	12221081	12221131	12226887	12226955
2296	"ENSG00000011566.15_7"	"MAP4K3"	chr2	-	39478970	39479026	39481590	39481661	39476406	39477846	39485488	39485581
2297	"ENSG00000143889.16_9"	"HNRNPLL"	chr2	-	38812785	38813023	38829579	38829742	38810982	38811068	38829998	38830071
2298	"ENSG00000234593.3_8"	"KAZN-AS1"	chr1	-	14677363	14677520	14717181	14717240	14675450	14675873	14717940	14718074
2299	"ENSG00000234593.3_8"	"KAZN-AS1"	chr1	-	14717954	14718074	14735901	14735947	14677363	14677520	14745989	14746469
2300	"ENSG00000115648.14_5"	"MLPH"	chr2	+	238436019	238436159	238443206	238443290	238434243	238434448	238448990	238449176
2301	"ENSG00000163072.15_6"	"NOSTRIN"	chr2	+	169711861	169711970	169713199	169713288	169707788	169707914	169716021	169716147
2302	"ENSG00000163072.15_6"	"NOSTRIN"	chr2	+	169713199	169713288	169716021	169716147	169711861	169711970	169717304	169717419
2303	"ENSG00000228262.10_9"	"LINC01320"	chr2	+	34916657	34916736	34935518	34935580	34902901	34902994	34938645	34938840
2304	"ENSG00000271853.5_8"	"AL162258.1"	chr1	-	153599958	153600074	153603486	153603554	153598807	153599009	153604509	153604539
2305	"ENSG00000103319.12_4"	"EEF2K"	chr16	+	22260075	22260136	22261974	22262012	22255950	22256051	22262471	22262643
2306	"ENSG00000151466.12_8"	"SCLT1"	chr4	-	129960195	129960251	129964549	129964622	129924895	129925031	129965147	129965206
2307	"ENSG00000102974.16_5"	"CTCF"	chr16	+	67644726	67645516	67645853	67646024	67604675	67605167	67650647	67650781
2308	"ENSG00000158089.15_5"	"GALNT14"	chr2	-	31215703	31215873	31337608	31337693	31189069	31189168	31348019	31348119
2309	"ENSG00000158089.15_5"	"GALNT14"	chr2	-	31295928	31296041	31337608	31337693	31215703	31215873	31348019	31348119
2310	"ENSG00000158089.15_5"	"GALNT14"	chr2	-	31348019	31348119	31355495	31355578	31215703	31215873	31360823	31360921
2311	"ENSG00000197442.10_5"	"MAP3K5"	chr6	-	137026247	137026271	137041587	137041727	137019626	137019820	137112847	137113615
2312	"ENSG00000245213.7_8"	"AC105285.1"	chr4	-	174087274	174087450	174087795	174087941	174086128	174086283	174089112	174089264
2313	"ENSG00000111450.14_6"	"STX2"	chr12	-	131285959	131286033	131291526	131291635	131285697	131285835	131293175	131293249
2314	"ENSG00000164403.14_5"	"SHROOM1"	chr5	-	132159541	132160111	132160306	132160513	132159314	132159456	132160709	132160765
2315	"ENSG00000164403.14_5"	"SHROOM1"	chr5	-	132161968	132162279	132163152	132163299	132160854	132161874	132166285	132166590
2316	"ENSG00000090612.22_8"	"ZNF268"	chr12	+	133764457	133764658	133768074	133768201	133758531	133758616	133768493	133768589
2317	"ENSG00000112159.12_5"	"MDN1"	chr6	-	90394594	90394704	90395545	90395692	90393549	90393623	90396620	90396742
2318	"ENSG00000112159.12_5"	"MDN1"	chr6	-	90410364	90410575	90411276	90411397	90409781	90410013	90411622	90411780
2319	"ENSG00000112159.12_5"	"MDN1"	chr6	-	90486318	90486414	90489930	90490012	90484339	90484452	90491117	90491311
2320	"ENSG00000182551.14_5"	"ADI1"	chr2	-	3504584	3504764	3517627	3517747	3501136	3502853	3523138	3523302
2321	"ENSG00000142945.13_6"	"KIF2C"	chr1	+	45216113	45216236	45218803	45218926	45213323	45213372	45219404	45219505
2322	"ENSG00000143322.21_7"	"ABL2"	chr1	-	179084012	179084165	179086466	179086651	179081443	179081533	179087721	179087899
2323	"ENSG00000276087.2_7"	"AC008073.3"	chr2	+	24362239	24362320	24369617	24369705	24357988	24358057	24369799	24369956
2324	"ENSG00000135637.14_8"	"CCDC142"	chr2	-	74699484	74699597	74699695	74699923	74699112	74699379	74702042	74702242
2325	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155099134	155099179	155108994	155109156	155095122	155095206	155113956	155113992
2326	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155143409	155143543	155145367	155145512	155141310	155141467	155148305	155148374
2327	"ENSG00000079277.21_10"	"MKNK1"	chr1	-	47037734	47037839	47040618	47040692	47034114	47034170	47042246	47042326
2328	"ENSG00000241449.6_7"	"AC092666.1"	chr7	+	149739040	149739101	149740267	149740328	149738451	149738550	149740677	149740749
2329	"ENSG00000241449.6_7"	"AC092666.1"	chr7	+	149740227	149740328	149740677	149740749	149739040	149739101	149741838	149742181
2330	"ENSG00000241449.6_7"	"AC092666.1"	chr7	+	149740267	149740328	149740677	149740749	149739040	149739101	149741838	149742181
2331	"ENSG00000131473.17_8"	"ACLY"	chr17	-	40035049	40035177	40039374	40039485	40034355	40034449	40040445	40040527
2332	"ENSG00000013810.19_5"	"TACC3"	chr4	+	1725454	1725597	1729434	1730514	1725147	1725310	1732613	1732689
2333	"ENSG00000013810.19_5"	"TACC3"	chr4	+	1729434	1730514	1732114	1732115	1725454	1725597	1732613	1732689
2334	"ENSG00000013810.19_5"	"TACC3"	chr4	+	1729434	1730514	1732612	1732689	1725454	1725597	1732898	1733028
2335	"ENSG00000013810.19_5"	"TACC3"	chr4	+	1729434	1730514	1732613	1732689	1725454	1725597	1732898	1733028
2336	"ENSG00000119760.16_5"	"SUPT7L"	chr2	-	27880211	27880536	27883850	27884255	27878231	27878469	27885045	27885148
2337	"ENSG00000119760.16_5"	"SUPT7L"	chr2	-	27880211	27880536	27883850	27884468	27878231	27878469	27885045	27885148
2338	"ENSG00000142192.21_8"	"APP"	chr21	-	27369674	27369731	27372329	27372497	27354656	27354790	27394155	27394358
2339	"ENSG00000105851.11_5"	"PIK3CG"	chr7	+	106507994	106510001	106512981	106513047	106505722	106505795	106513157	106513383
2340	"ENSG00000152127.9_5"	"MGAT5"	chr2	+	135180373	135180490	135185935	135186010	135170439	135170586	135199328	135199486
2341	"ENSG00000231738.11_5"	"TSPAN19"	chr12	-	85418429	85418550	85421676	85421801	85417103	85417178	85423496	85423569
2342	"ENSG00000115760.14_5"	"BIRC6"	chr2	+	32737999	32738221	32740056	32740837	32735592	32735701	32743320	32743464
2343	"ENSG00000115760.14_5"	"BIRC6"	chr2	+	32815872	32816045	32818981	32819127	32800222	32800433	32822817	32823035
2344	"ENSG00000004455.17_5"	"AK2"	chr1	-	33478807	33479003	33480122	33480195	33473540	33476434	33487193	33487304
2345	"ENSG00000004455.17_5"	"AK2"	chr1	-	33480122	33480195	33487193	33487304	33473586	33479003	33490042	33490168
2346	"ENSG00000004455.17_5"	"AK2"	chr1	-	33480122	33480195	33490042	33490168	33473586	33479003	33502336	33502484
2347	"ENSG00000004455.17_5"	"AK2"	chr1	-	33480122	33480195	33487193	33487304	33474492	33479003	33502336	33502605
2348	"ENSG00000004455.17_5"	"AK2"	chr1	-	33486967	33487062	33487193	33487304	33480122	33480195	33490042	33490168
2349	"ENSG00000004455.17_5"	"AK2"	chr1	-	33487193	33487304	33490042	33490168	33486967	33487062	33497144	33497262
2350	"ENSG00000183763.9_5"	"TRAIP"	chr3	-	49877716	49877806	49878417	49878505	49877204	49877293	49879258	49879372
2351	"ENSG00000183763.9_5"	"TRAIP"	chr3	-	49878417	49878505	49879258	49879372	49877716	49877806	49879885	49879980
2352	"ENSG00000183763.9_5"	"TRAIP"	chr3	-	49879258	49879372	49879885	49879980	49878417	49878505	49881233	49881361
2353	"ENSG00000163714.18_8"	"U2SURP"	chr3	+	142769780	142769891	142772517	142772636	142761958	142762118	142773784	142773961
2354	"ENSG00000163714.18_8"	"U2SURP"	chr3	+	142772517	142772636	142773784	142773961	142769780	142769891	142775153	142775688
2355	"ENSG00000065613.15_7"	"SLK"	chr10	+	105761201	105761330	105761929	105763285	105759624	105759706	105765318	105765449
2356	"ENSG00000011009.11_4"	"LYPLA2"	chr1	+	24119146	24119250	24119497	24119529	24117676	24117740	24119640	24119706
2357	"ENSG00000112984.12_5"	"KIF20A"	chr5	+	137515348	137515534	137517110	137517200	137514800	137514891	137517297	137517417
2358	"ENSG00000006704.10_6"	"GTF2IRD1"	chr7	+	73954208	73954298	73959084	73959132	73953009	73953090	73960073	73960139
2359	"ENSG00000087470.18_8"	"DNM1L"	chr12	+	32858758	32858797	32859623	32859748	32854348	32854496	32860300	32860347
2360	"ENSG00000087470.18_8"	"DNM1L"	chr12	+	32860300	32860347	32861086	32861158	32854348	32854496	32863862	32863949
2361	"ENSG00000087470.18_8"	"DNM1L"	chr12	+	32863862	32863949	32866142	32866305	32861086	32861158	32871576	32871697
2362	"ENSG00000087470.18_8"	"DNM1L"	chr12	+	32863862	32863949	32866142	32866305	32861086	32861158	32873597	32873729
2363	"ENSG00000087470.18_8"	"DNM1L"	chr12	+	32890798	32890876	32891197	32891230	32890038	32890095	32892997	32893174
2364	"ENSG00000133059.17_5"	"DSTYK"	chr1	-	205138290	205138960	205156545	205156934	205132850	205133083	205180398	205180694
2365	"ENSG00000134108.13_4"	"ARL8B"	chr3	+	5213834	5213908	5215701	5215769	5212187	5212268	5216028	5216099
2366	"ENSG00000077232.18_7"	"DNAJC10"	chr2	+	183597225	183597269	183600975	183601113	183595756	183595834	183605025	183605115
2367	"ENSG00000077232.18_7"	"DNAJC10"	chr2	+	183617275	183617350	183619429	183619532	183616798	183616915	183619729	183619831
2368	"ENSG00000118004.18_4"	"COLEC11"	chr2	+	3660900	3660972	3685122	3685194	3651904	3652060	3687867	3687921
2369	"ENSG00000118004.18_4"	"COLEC11"	chr2	+	3660900	3660972	3685122	3685194	3653641	3653833	3687867	3687921
2370	"ENSG00000003436.16_7"	"TFPI"	chr2	-	188378342	188378373	188394090	188394212	188368374	188368497	188418926	188419219
2371	"ENSG00000235779.8_10"	"AC079779.3"	chr2	-	312956	313157	313873	313884	310214	310393	314242	314328
2372	"ENSG00000235779.8_10"	"AC079779.3"	chr2	-	312956	313157	313873	313892	310214	310499	314242	314360
2373	"ENSG00000138430.16_5"	"OLA1"	chr2	-	174987907	174988005	174988322	174988403	174946651	174946792	175006552	175006728
2374	"ENSG00000226985.7_6"	"LINC01203"	chrX	+	13395308	13395454	13397716	13397917	13393519	13393602	13402235	13402289
2375	"ENSG00000226985.7_6"	"LINC01203"	chrX	+	13395308	13395454	13397716	13397917	13393519	13393602	13413380	13413511
