ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3014	"ENSG00000132781.18_9"	"MUTYH"	chr1	-	45799084	45799236	45799084	45799233	45800062	45800183	3014	21,17	84,62			102	99	NA	NA	0.195,0.21		NA
3015	"ENSG00000132781.18_9"	"MUTYH"	chr1	-	45799084	45799266	45799084	45799233	45800062	45800183	3015	20,8	84,62			132	99	NA	NA	0.152,0.088		NA
3016	"ENSG00000132781.18_9"	"MUTYH"	chr1	-	45799084	45799275	45799084	45799233	45800062	45800183	3016	10,4	84,62			141	99	NA	NA	0.077,0.043		NA
3017	"ENSG00000132781.18_9"	"MUTYH"	chr1	-	45799084	45799266	45799084	45799236	45800062	45800183	3017	20,8	21,17			129	99	NA	NA	0.422,0.265		NA
3018	"ENSG00000132781.18_9"	"MUTYH"	chr1	-	45799084	45799275	45799084	45799236	45800062	45800183	3018	10,4	21,17			138	99	NA	NA	0.255,0.144		NA
3019	"ENSG00000132781.18_9"	"MUTYH"	chr1	-	45799084	45799275	45799084	45799266	45800062	45800183	3019	4,2	14,6			108	99	NA	NA	0.208,0.234		NA
3020	"ENSG00000142945.13_6"	"KIF2C"	chr1	+	45215980	45216236	45216113	45216236	45213323	45213372	3020	7,6	904,837			198	99	NA	NA	0.004,0.004		NA
3021	"ENSG00000250447.6_9"	"LINC02105"	chr5	-	53079796	53079960	53079796	53079957	53080909	53080974	3021	0,0	1,2			102	99	NA	NA	0.0,0.0		NA
3022	"ENSG00000173567.15_7"	"ADGRF3"	chr2	-	26538389	26538635	26538389	26538608	26539142	26539316	3022	0,0	1,0			126	99	NA	NA	0.0,NA		NA
3023	"ENSG00000100368.14_7"	"CSF2RB"	chr22	+	37326696	37326872	37326714	37326872	37326416	37326552	3023	1,1	5,3			117	99	NA	NA	0.145,0.22		NA
3024	"ENSG00000119772.16_5"	"DNMT3A"	chr2	-	25464430	25464646	25464430	25464576	25466766	25466851	3024	0,0	27,24			169	99	NA	NA	0.0,0.0		NA
3025	"ENSG00000187775.17_6"	"DNAH17"	chr17	-	76421426	76421672	76421426	76421652	76422537	76422681	3025	0,0	0,0			119	99	NA	NA	NA,NA		NA
3026	"ENSG00000187775.17_6"	"DNAH17"	chr17	-	76423006	76423214	76423006	76423189	76424605	76424788	3026	0,0	0,0			124	99	NA	NA	NA,NA		NA
3027	"ENSG00000135637.14_8"	"CCDC142"	chr2	-	74708082	74708213	74708082	74708192	74708349	74708499	3027	24,27	2,1			120	99	NA	NA	0.908,0.957		NA
3028	"ENSG00000213079.9_5"	"SCAF8"	chr6	+	155054928	155055064	155054980	155055064	155054511	155054637	3028	9,6	0,0			151	99	NA	NA	1.0,1.0		NA
3029	"ENSG00000141316.13_4"	"SPACA3"	chr17	+	31323838	31324019	31323860	31324019	31322426	31322735	3029	0,0	0,0			121	99	NA	NA	NA,NA		NA
3030	"ENSG00000067836.13_8"	"ROGDI"	chr16	-	4848569	4848802	4848569	4848668	4849686	4849782	3030	0,0	59,104			198	99	NA	NA	0.0,0.0		NA
3031	"ENSG00000079277.21_10"	"MKNK1"	chr1	-	47048485	47048595	47048485	47048577	47048899	47049001	3031	0,1	0,1			117	99	NA	NA	NA,0.458		NA
3032	"ENSG00000241449.6_7"	"AC092666.1"	chr7	+	149738451	149738550	149738489	149738550	149735712	149735802	3032	0,0	0,0			137	99	NA	NA	NA,NA		NA
3033	"ENSG00000241449.6_7"	"AC092666.1"	chr7	+	149738408	149738550	149738451	149738550	149737604	149737743	3033	0,0	0,0			142	99	NA	NA	NA,NA		NA
3034	"ENSG00000241449.6_7"	"AC092666.1"	chr7	+	149739040	149739101	149739057	149739101	149738451	149738550	3034	0,0	0,0			116	99	NA	NA	NA,NA		NA
3035	"ENSG00000241449.6_7"	"AC092666.1"	chr7	+	149741838	149742181	149741842	149742181	149738451	149738550	3035	0,0	0,0			103	99	NA	NA	NA,NA		NA
3036	"ENSG00000241449.6_7"	"AC092666.1"	chr7	+	149740227	149740328	149740267	149740328	149739040	149739101	3036	0,0	0,0			139	99	NA	NA	NA,NA		NA
3037	"ENSG00000131473.17_8"	"ACLY"	chr17	-	40069967	40070153	40069967	40070149	40086610	40086795	3037	8,6	3,1			103	99	NA	NA	0.719,0.852		NA
3038	"ENSG00000013810.19_5"	"TACC3"	chr4	+	1725428	1725597	1725454	1725597	1725147	1725310	3038	1,0	535,412			125	99	NA	NA	0.001,0.0		NA
3039	"ENSG00000013810.19_5"	"TACC3"	chr4	+	1732612	1732689	1732613	1732689	1725454	1725597	3039	0,0	11,5			100	99	NA	NA	0.0,0.0		NA
3040	"ENSG00000013810.19_5"	"TACC3"	chr4	+	1736999	1737052	1737005	1737052	1732898	1733028	3040	261,287	9,3			105	99	NA	NA	0.965,0.989		NA
3041	"ENSG00000013810.19_5"	"TACC3"	chr4	+	1740074	1741505	1741428	1741505	1739324	1739429	3041	18,17	351,259			198	99	NA	NA	0.025,0.032		NA
3042	"ENSG00000119760.16_5"	"SUPT7L"	chr2	-	27883850	27884468	27883850	27884255	27885045	27885148	3042	206,110	397,232			198	99	NA	NA	0.206,0.192		NA
3043	"ENSG00000177989.13_7"	"ODF3B"	chr22	-	50969140	50969281	50969140	50969257	50969365	50969487	3043	0,0	0,0			123	99	NA	NA	NA,NA		NA
3044	"ENSG00000177989.13_7"	"ODF3B"	chr22	-	50969619	50969770	50969619	50969724	50969998	50970202	3044	0,0	0,0			145	99	NA	NA	NA,NA		NA
3045	"ENSG00000166743.9_7"	"ACSM1"	chr16	-	20635417	20635537	20635417	20635504	20636744	20636844	3045	1,1	0,0			132	99	NA	NA	1.0,1.0		NA
3046	"ENSG00000166743.9_7"	"ACSM1"	chr16	-	20681148	20681312	20681148	20681308	20682852	20682993	3046	0,0	0,1			103	99	NA	NA	NA,0.0		NA
3047	"ENSG00000232401.2_7"	"LINC00112"	chr21	+	43137160	43137334	43137185	43137334	43136534	43136704	3047	0,0	0,0			124	99	NA	NA	NA,NA		NA
3048	"ENSG00000169715.15_5"	"MT1E"	chr16	+	56660377	56661024	56660791	56661024	56659692	56659791	3048	0,0	0,0			198	99	NA	NA	NA,NA		NA
3049	"ENSG00000004455.17_5"	"AK2"	chr1	-	33473586	33479003	33473586	33476434	33480122	33480195	3049	10233,6342	1,0			198	99	NA	NA	1.0,1.0		NA
3050	"ENSG00000004455.17_5"	"AK2"	chr1	-	33477674	33479003	33477674	33477723	33480122	33480195	3050	10376,6401	1,0			198	99	NA	NA	1.0,1.0		NA
3051	"ENSG00000183763.9_5"	"TRAIP"	chr3	-	49884957	49885041	49884957	49884993	49885575	49885633	3051	125,79	1,0			147	99	NA	NA	0.988,1.0		NA
3052	"ENSG00000142082.15_8"	"SIRT3"	chr11	-	230451	230641	230451	230552	232982	233215	3052	2,2	72,66			188	99	NA	NA	0.014,0.016		NA
3053	"ENSG00000161011.20_6"	"SQSTM1"	chr5	+	179249888	179250053	179249957	179250053	179247904	179248141	3053	4,2	63,116			168	99	NA	NA	0.036,0.01		NA
3054	"ENSG00000099834.19_4"	"CDHR5"	chr11	-	618598	619180	618598	619162	619305	619390	3054	0,0	0,0			117	99	NA	NA	NA,NA		NA
3055	"ENSG00000099834.19_4"	"CDHR5"	chr11	-	620066	620164	620066	620131	620295	620386	3055	0,0	0,0			132	99	NA	NA	NA,NA		NA
3056	"ENSG00000099834.19_4"	"CDHR5"	chr11	-	621811	621904	621811	621835	624212	624263	3056	0,0	0,0			168	99	NA	NA	NA,NA		NA
3057	"ENSG00000099834.19_4"	"CDHR5"	chr11	-	624212	624416	624212	624263	624556	624732	3057	0,1	0,0			198	99	NA	NA	NA,1.0		NA
3058	"ENSG00000206113.11_5"	"CFAP99"	chr4	+	2451393	2451477	2451396	2451477	2446857	2447035	3058	0,1	0,0			102	99	NA	NA	NA,1.0		NA
3059	"ENSG00000092094.11_6"	"OSGEP"	chr14	-	20917329	20917460	20917329	20917425	20920132	20920308	3059	12,6	195,137			134	99	NA	NA	0.043,0.031		NA
3060	"ENSG00000011009.11_4"	"LYPLA2"	chr1	+	24119041	24119250	24119146	24119250	24117710	24117740	3060	29,31	928,1006			198	99	NA	NA	0.015,0.015		NA
3061	"ENSG00000011009.11_4"	"LYPLA2"	chr1	+	24120916	24121090	24121041	24121090	24120713	24120815	3061	296,559	4,6			198	99	NA	NA	0.974,0.979		NA
3062	"ENSG00000006704.10_6"	"GTF2IRD1"	chr7	+	73929674	73929926	73929770	73929926	73927159	73927301	3062	1,2	21,48			195	99	NA	NA	0.024,0.021		NA
3063	"ENSG00000006704.10_6"	"GTF2IRD1"	chr7	+	73969722	73969824	73969767	73969824	73969503	73969553	3063	51,35	41,39			144	99	NA	NA	0.461,0.382		NA
3064	"ENSG00000242110.8_7"	"AMACR"	chr5	-	33998745	33998932	33998745	33998887	34004678	34004839	3064	27,25	0,0			144	99	NA	NA	1.0,1.0		NA
3065	"ENSG00000077232.18_7"	"DNAJC10"	chr2	+	183582667	183583017	183582883	183583017	183581742	183581799	3065	503,331	7,6			198	99	NA	NA	0.973,0.965		NA
3066	"ENSG00000077232.18_7"	"DNAJC10"	chr2	+	183604271	183605115	183605025	183605115	183595756	183595834	3066	11,10	1,0			198	99	NA	NA	0.846,1.0		NA
3067	"ENSG00000077232.18_7"	"DNAJC10"	chr2	+	183604271	183605115	183605025	183605115	183600975	183601113	3067	38,24	209,188			198	99	NA	NA	0.083,0.06		NA
3068	"ENSG00000228933.8_9"	"AC107419.1"	chrX	-	27413096	27413146	27413096	27413143	27415237	27415265	3068	0,1	0,0			102	99	NA	NA	NA,1.0		NA
3069	"ENSG00000164344.16_5"	"KLKB1"	chr4	+	187149348	187149407	187149398	187149407	187148660	187148741	3069	0,0	0,0			149	99	NA	NA	NA,NA		NA
3070	"ENSG00000198791.12_5"	"CNOT7"	chr8	-	17100950	17101131	17100950	17101054	17102544	17102756	3070	9,11	1,1			176	99	NA	NA	0.835,0.861		NA
3071	"ENSG00000159640.16_7"	"ACE"	chr17	+	61565930	61566152	61566008	61566152	61564346	61564434	3071	0,0	3,2			177	99	NA	NA	0.0,0.0		NA
3072	"ENSG00000165795.23_7"	"NDRG2"	chr14	-	21486615	21486663	21486615	21486630	21486921	21486973	3072	425,362	5,0			132	99	NA	NA	0.985,1.0		NA
3073	"ENSG00000165795.23_7"	"NDRG2"	chr14	-	21490220	21490341	21490220	21490324	21490550	21490656	3073	314,216	2,0			116	99	NA	NA	0.993,1.0		NA
3074	"ENSG00000165795.23_7"	"NDRG2"	chr14	-	21490220	21490341	21490220	21490324	21491399	21491480	3074	6,12	0,0			116	99	NA	NA	1.0,1.0		NA
3075	"ENSG00000165795.23_7"	"NDRG2"	chr14	-	21492188	21492298	21492188	21492255	21493187	21493220	3075	7,4	263,218			142	99	NA	NA	0.018,0.013		NA
3076	"ENSG00000249173.6_8"	"LINC01093"	chr4	-	185818501	185818742	185818501	185818721	185818823	185818900	3076	0,0	0,0			120	99	NA	NA	NA,NA		NA
3077	"ENSG00000249173.6_8"	"LINC01093"	chr4	-	185818488	185818742	185818488	185818721	185819774	185819923	3077	0,0	0,0			120	99	NA	NA	NA,NA		NA
3078	"ENSG00000249173.6_8"	"LINC01093"	chr4	-	185818501	185818724	185818501	185818721	185819774	185819923	3078	0,0	0,0			102	99	NA	NA	NA,NA		NA
3079	"ENSG00000249173.6_8"	"LINC01093"	chr4	-	185818501	185818900	185818501	185818721	185819774	185819923	3079	0,0	0,0			198	99	NA	NA	NA,NA		NA
3080	"ENSG00000249173.6_8"	"LINC01093"	chr4	-	185818501	185818742	185818501	185818724	185819774	185819923	3080	0,0	0,0			117	99	NA	NA	NA,NA		NA
3081	"ENSG00000249173.6_8"	"LINC01093"	chr4	-	185818501	185818900	185818501	185818724	185819774	185819923	3081	0,0	0,0			198	99	NA	NA	NA,NA		NA
3082	"ENSG00000249173.6_8"	"LINC01093"	chr4	-	185818501	185818900	185818501	185818742	185819774	185819923	3082	0,0	0,0			198	99	NA	NA	NA,NA		NA
3083	"ENSG00000249173.6_8"	"LINC01093"	chr4	-	185818488	185818903	185818488	185818900	185820460	185820483	3083	0,0	0,0			102	99	NA	NA	NA,NA		NA
3084	"ENSG00000161653.11_4"	"NAGS"	chr17	+	42084934	42085141	42084958	42085141	42084690	42084862	3084	0,0	0,3			123	99	NA	NA	NA,0.0		NA
3085	"ENSG00000235779.8_10"	"AC079779.3"	chr2	-	308971	309407	308971	309349	310214	310393	3085	0,0	0,0			157	99	NA	NA	NA,NA		NA
3086	"ENSG00000235779.8_10"	"AC079779.3"	chr2	-	310214	310499	310214	310393	312956	313157	3086	0,0	0,0			198	99	NA	NA	NA,NA		NA
3087	"ENSG00000235779.8_10"	"AC079779.3"	chr2	-	310214	310499	310214	310393	313873	313884	3087	0,0	0,0			198	99	NA	NA	NA,NA		NA
3088	"ENSG00000167281.19_7"	"RBFOX3"	chr17	-	77092734	77092915	77092734	77092774	77093373	77093506	3088	0,0	0,0			198	99	NA	NA	NA,NA		NA
3089	"ENSG00000167281.19_7"	"RBFOX3"	chr17	-	77102732	77102870	77102732	77102867	77111575	77111830	3089	0,0	0,0			102	99	NA	NA	NA,NA		NA
3090	"ENSG00000197008.9_3"	"ZNF138"	chr7	+	64275949	64276031	64275953	64276031	64275295	64275422	3090	36,20	25,12			103	99	NA	NA	0.581,0.616		NA
3091	"ENSG00000226985.7_6"	"LINC01203"	chrX	+	13390367	13390591	13390486	13390591	13356013	13356067	3091	55,26	7,4			198	99	NA	NA	0.797,0.765		NA
3092	"ENSG00000165861.14_5"	"ZFYVE1"	chr14	-	73444634	73444752	73444634	73444710	73444844	73444942	3092	42,20	0,0			141	99	NA	NA	1.0,1.0		NA
3093	"ENSG00000092531.10_5"	"SNAP23"	chr15	+	42805152	42805645	42805596	42805645	42804030	42804101	3093	1002,1034	1,0			198	99	NA	NA	0.998,1.0		NA
3094	"ENSG00000092531.10_5"	"SNAP23"	chr15	+	42805371	42805645	42805533	42805645	42805152	42805194	3094	47,31	0,0			198	99	NA	NA	1.0,1.0		NA
3095	"ENSG00000092531.10_5"	"SNAP23"	chr15	+	42805371	42805645	42805596	42805645	42805152	42805194	3095	43,23	868,966			198	99	NA	NA	0.024,0.012		NA
3096	"ENSG00000092531.10_5"	"SNAP23"	chr15	+	42805533	42805645	42805596	42805645	42805152	42805194	3096	27,15	868,966			162	99	NA	NA	0.019,0.009		NA
3097	"ENSG00000118855.21_8"	"MFSD1"	chr3	+	158522107	158522160	158522111	158522160	158519714	158520104	3097	25,28	0,0			103	99	NA	NA	1.0,1.0		NA
3098	"ENSG00000118855.21_8"	"MFSD1"	chr3	+	158523129	158523263	158523150	158523263	158522107	158522160	3098	0,0	42,43			120	99	NA	NA	0.0,0.0		NA
3099	"ENSG00000118894.15_6"	"EEF2KMT"	chr16	-	5141794	5141939	5141794	5141896	5143484	5143565	3099	2,2	41,55			142	99	NA	NA	0.033,0.025		NA
3100	"ENSG00000118894.15_6"	"EEF2KMT"	chr16	-	5141794	5141939	5141794	5141896	5145375	5145515	3100	2,1	0,0			142	99	NA	NA	1.0,1.0		NA
3101	"ENSG00000140497.16_6"	"SCAMP2"	chr15	-	75140940	75141042	75140940	75140986	75142854	75143014	3101	423,280	0,1			155	99	NA	NA	1.0,0.994		NA
3102	"ENSG00000196242.10_8"	"OR2C3"	chr1	-	247696808	247697180	247696808	247697138	247699469	247699742	3102	0,0	0,0			141	99	NA	NA	NA,NA		NA
3103	"ENSG00000145741.15_6"	"BTF3"	chr5	+	72798312	72798942	72798740	72798942	72794958	72795027	3103	10915,7570	0,0			198	99	NA	NA	1.0,1.0		NA
3104	"ENSG00000118898.16_7"	"PPL"	chr16	-	4950830	4950872	4950830	4950866	4950964	4951090	3104	0,0	0,0			105	99	NA	NA	NA,NA		NA
3105	"ENSG00000100116.16_6"	"GCAT"	chr22	+	38209283	38209616	38209469	38209616	38208893	38208995	3105	9,8	294,394			198	99	NA	NA	0.015,0.01		NA
3106	"ENSG00000115446.11_3"	"UNC50"	chr2	+	99226105	99226502	99226218	99226502	99225041	99225189	3106	72,68	165,206			198	99	NA	NA	0.179,0.142		NA
3107	"ENSG00000115446.11_3"	"UNC50"	chr2	+	99234608	99234978	99234630	99234978	99232894	99232996	3107	20,14	228,171			121	99	NA	NA	0.067,0.063		NA
3108	"ENSG00000087087.20_7"	"SRRT"	chr7	+	100480078	100480711	100480385	100480711	100479673	100479862	3108	100,76	55,46			198	99	NA	NA	0.476,0.452		NA
3109	"ENSG00000087087.20_7"	"SRRT"	chr7	+	100482833	100482991	100482836	100482991	100482543	100482661	3109	239,190	174,143			102	99	NA	NA	0.571,0.563		NA
3110	"ENSG00000087087.20_7"	"SRRT"	chr7	+	100485662	100485764	100485674	100485764	100485323	100485480	3110	900,590	222,175			111	99	NA	NA	0.783,0.75		NA
3111	"ENSG00000087087.20_7"	"SRRT"	chr7	+	100485877	100486004	100485898	100486004	100485662	100485764	3111	678,599	6,5			120	99	NA	NA	0.989,0.99		NA
3112	"ENSG00000074935.14_5"	"TUBE1"	chr6	-	112397139	112397374	112397139	112397315	112397524	112397712	3112	22,15	75,50			158	99	NA	NA	0.155,0.158		NA
3113	"ENSG00000074935.14_5"	"TUBE1"	chr6	-	112402294	112402410	112402294	112402406	112405391	112405449	3113	165,201	0,1			103	99	NA	NA	1.0,0.995		NA
3114	"ENSG00000074935.14_5"	"TUBE1"	chr6	-	112402294	112402410	112402294	112402406	112406857	112406946	3114	2,4	1,0			103	99	NA	NA	0.658,1.0		NA
3115	"ENSG00000074935.14_5"	"TUBE1"	chr6	-	112402294	112402410	112402294	112402406	112407758	112407811	3115	14,17	1,0			103	99	NA	NA	0.931,1.0		NA
3116	"ENSG00000224609.8_8"	"AC093425.1"	chr1	-	59597607	59598418	59597607	59598189	59598902	59599002	3116	0,0	0,0			198	99	NA	NA	NA,NA		NA
3117	"ENSG00000168724.17_8"	"DNAJC21"	chr5	+	34937430	34937735	34937434	34937735	34936248	34936371	3117	595,371	2,1			103	99	NA	NA	0.997,0.997		NA
3118	"ENSG00000168724.17_8"	"DNAJC21"	chr5	+	34945826	34945908	34945865	34945908	34941200	34941288	3118	8,4	7,2			138	99	NA	NA	0.451,0.589		NA
3119	"ENSG00000168724.17_8"	"DNAJC21"	chr5	+	34945826	34945908	34945865	34945908	34944971	34945130	3119	52,16	1089,685			138	99	NA	NA	0.033,0.016		NA
3120	"ENSG00000140534.14_5"	"TICRR"	chr15	+	90127516	90127758	90127519	90127758	90125916	90126196	3120	90,47	15,15			102	99	NA	NA	0.853,0.753		NA
3121	"ENSG00000047457.14_6"	"CP"	chr3	-	148894036	148894199	148894036	148894138	148895626	148895766	3121	0,0	0,0			160	99	NA	NA	NA,NA		NA
3122	"ENSG00000187147.18_6"	"RNF220"	chr1	+	45115554	45117395	45116375	45117395	45115332	45115441	3122	561,676	8,1			198	99	NA	NA	0.972,0.997		NA
3123	"ENSG00000226828.2_8"	"LINC02774"	chr1	+	244188234	244188371	244188267	244188371	244173998	244174222	3123	0,0	0,0			132	99	NA	NA	NA,NA		NA
3124	"ENSG00000146828.18_7"	"SLC12A9"	chr7	+	100458633	100458884	100458759	100458884	100457771	100457854	3124	7,3	31,44			198	99	NA	NA	0.101,0.033		NA
3125	"ENSG00000163803.13_8"	"PLB1"	chr2	+	28761152	28761248	28761185	28761248	28754974	28755061	3125	0,0	0,0			132	99	NA	NA	NA,NA		NA
3126	"ENSG00000164171.11_4"	"ITGA2"	chr5	+	52361629	52361807	52361670	52361807	52360741	52360945	3126	0,0	0,0			140	99	NA	NA	NA,NA		NA
3127	"ENSG00000228775.8_8"	"WEE2-AS1"	chr7	-	141427003	141427442	141427003	141427178	141427791	141427945	3127	0,0	0,0			198	99	NA	NA	NA,NA		NA
3128	"ENSG00000036549.13_7"	"AC118549.1"	chr1	-	78047460	78047576	78047460	78047573	78047663	78047811	3128	95,80	61,42			102	99	NA	NA	0.602,0.649		NA
3129	"ENSG00000080031.10_8"	"PTPRH"	chr19	-	55718056	55718344	55718056	55718323	55718533	55718567	3129	53,46	56,36			120	99	NA	NA	0.438,0.513		NA
3130	"ENSG00000134330.19_6"	"IAH1"	chr2	+	9618350	9618499	9618382	9618499	9616115	9616168	3130	0,0	0,0			131	99	NA	NA	NA,NA		NA
3131	"ENSG00000174748.22_9"	"RPL15"	chr3	+	23959327	23959522	23959340	23959522	23958622	23958730	3131	34,32	752,625			112	99	NA	NA	0.038,0.043		NA
3132	"ENSG00000174748.22_9"	"RPL15"	chr3	+	23959327	23959522	23959437	23959522	23958622	23958730	3132	3464,2685	3,2			198	99	NA	NA	0.998,0.999		NA
3133	"ENSG00000174748.22_9"	"RPL15"	chr3	+	23959340	23959522	23959437	23959522	23958622	23958730	3133	4191,3292	3,2			196	99	NA	NA	0.999,0.999		NA
3134	"ENSG00000174748.22_9"	"RPL15"	chr3	+	23959437	23959522	23959463	23959522	23958638	23958664	3134	866,797	0,0			125	99	NA	NA	1.0,1.0		NA
3135	"ENSG00000287172.1_2"	"AC073091.1"	chr2	+	76612355	76612478	76612377	76612478	76568678	76568785	3135	0,0	0,0			121	99	NA	NA	NA,NA		NA
3136	"ENSG00000236548.2_8"	"RNF217-AS1"	chr6	-	125262535	125262750	125262535	125262670	125266444	125266585	3136	2,4	0,2			179	99	NA	NA	1.0,0.525		NA
3137	"ENSG00000236548.2_8"	"RNF217-AS1"	chr6	-	125262535	125262750	125262535	125262670	125269076	125269244	3137	3,2	12,7			179	99	NA	NA	0.121,0.136		NA
3138	"ENSG00000171045.16_9"	"TSNARE1"	chr8	-	143381846	143382008	143381846	143382005	143395744	143395801	3138	4,9	6,8			102	99	NA	NA	0.393,0.522		NA
3139	"ENSG00000171045.16_9"	"TSNARE1"	chr8	-	143396363	143396453	143396363	143396450	143399904	143399995	3139	2,8	1,2			102	99	NA	NA	0.66,0.795		NA
3140	"ENSG00000171045.16_9"	"TSNARE1"	chr8	-	143381846	143382008	143381846	143382005	143412261	143412331	3140	1,0	0,2			102	99	NA	NA	1.0,0.0		NA
3141	"ENSG00000160117.16_7"	"ANKLE1"	chr19	+	17392865	17393018	17392870	17393018	17392507	17392791	3141	0,0	0,0			104	99	NA	NA	NA,NA		NA
3142	"ENSG00000115317.11_3"	"HTRA2"	chr2	+	74758693	74758829	74758723	74758829	74758465	74758498	3142	7,7	298,211			129	99	NA	NA	0.018,0.025		NA
3143	"ENSG00000053108.17_6"	"FSTL4"	chr5	-	132556439	132556685	132556439	132556558	132559881	132559908	3143	0,0	0,0			198	99	NA	NA	NA,NA		NA
3144	"ENSG00000233559.2_6"	"LINC00513"	chr7	+	130599720	130599861	130599722	130599861	130546882	130546961	3144	0,0	0,0			101	99	NA	NA	NA,NA		NA
3145	"ENSG00000185324.22_6"	"CDK10"	chr16	+	89759681	89760640	89760580	89760640	89758856	89758924	3145	134,135	0,1			198	99	NA	NA	1.0,0.985		NA
3146	"ENSG00000185324.22_6"	"CDK10"	chr16	+	89760976	89761196	89761072	89761196	89760580	89760640	3146	12,37	78,86			195	99	NA	NA	0.072,0.179		NA
3147	"ENSG00000185324.22_6"	"CDK10"	chr16	+	89762002	89762762	89762136	89762762	89761700	89761753	3147	149,226	4,0			198	99	NA	NA	0.949,1.0		NA
3148	"ENSG00000144847.13_8"	"IGSF11"	chr3	-	118623494	118623645	118623494	118623561	118624442	118624565	3148	30,18	2,0			183	99	NA	NA	0.89,1.0		NA
3149	"ENSG00000144847.13_8"	"IGSF11"	chr3	-	118623494	118623645	118623494	118623561	118624514	118624565	3149	18,9	1,0			183	99	NA	NA	0.907,1.0		NA
3150	"ENSG00000135749.19_11"	"PCNX2"	chr1	-	233344263	233344435	233344263	233344356	233353644	233353677	3150	0,0	0,0			178	99	NA	NA	NA,NA		NA
3151	"ENSG00000187634.12_9"	"SAMD11"	chr1	+	874651	874792	874654	874792	874419	874509	3151	0,0	0,0			102	99	NA	NA	NA,NA		NA
3152	"ENSG00000180902.18_7"	"D2HGDH"	chr2	+	242683036	242683230	242683053	242683230	242681849	242681989	3152	54,75	7,10			116	99	NA	NA	0.868,0.865		NA
3153	"ENSG00000180902.18_7"	"D2HGDH"	chr2	+	242694459	242695429	242695263	242695429	242694045	242694161	3153	30,42	0,1			198	99	NA	NA	1.0,0.955		NA
3154	"ENSG00000180902.18_7"	"D2HGDH"	chr2	+	242707124	242708226	242707127	242708226	242694459	242695429	3154	44,82	0,0			102	99	NA	NA	1.0,1.0		NA
3155	"ENSG00000150967.18_9"	"ABCB9"	chr12	-	123413546	123414727	123413546	123414718	123416738	123416875	3155	0,0	5,18			108	99	NA	NA	0.0,0.0		NA
3156	"ENSG00000150967.18_9"	"ABCB9"	chr12	-	123433170	123433376	123433170	123433255	123434334	123434451	3156	72,65	0,0			198	99	NA	NA	1.0,1.0		NA
3157	"ENSG00000150967.18_9"	"ABCB9"	chr12	-	123434334	123434465	123434334	123434451	123434997	123435112	3157	17,17	2,2			113	99	NA	NA	0.882,0.882		NA
3158	"ENSG00000163374.19_6"	"YY1AP1"	chr1	-	155638417	155638568	155638417	155638508	155640110	155640255	3158	531,406	118,108			159	99	NA	NA	0.737,0.701		NA
3159	"ENSG00000163374.19_6"	"YY1AP1"	chr1	-	155642350	155642522	155642350	155642518	155644800	155644887	3159	429,270	9,8			103	99	NA	NA	0.979,0.97		NA
3160	"ENSG00000166508.18_5"	"MCM7"	chr7	-	99696645	99697026	99696645	99696826	99697211	99697376	3160	3018,2223	1,0			198	99	NA	NA	0.999,1.0		NA
3161	"ENSG00000143643.13_6"	"TTC13"	chr1	-	231051938	231052048	231051938	231052045	231056255	231056340	3161	43,18	15,12			102	99	NA	NA	0.736,0.593		NA
3162	"ENSG00000138092.11_5"	"CENPO"	chr2	+	25038365	25038625	25038466	25038625	25037244	25037362	3162	808,489	59,40			198	99	NA	NA	0.873,0.859		NA
3163	"ENSG00000143569.19_8"	"UBAP2L"	chr1	+	154229538	154229734	154229546	154229734	154228158	154228231	3163	1747,1170	1,0			107	99	NA	NA	0.999,1.0		NA
3164	"ENSG00000143569.19_8"	"UBAP2L"	chr1	+	154231351	154231506	154231452	154231506	154229820	154229941	3164	62,37	7,7			198	99	NA	NA	0.816,0.725		NA
3165	"ENSG00000143569.19_8"	"UBAP2L"	chr1	+	154241232	154241430	154241235	154241430	154238976	154239044	3165	183,114	56,42			102	99	NA	NA	0.76,0.725		NA
3166	"ENSG00000143842.15_9"	"SOX13"	chr1	+	204090998	204091113	204091027	204091113	204086720	204086835	3166	0,0	0,0			128	99	NA	NA	NA,NA		NA
3167	"ENSG00000248144.6_7"	"ADH1C"	chr4	-	100266335	100266423	100266335	100266377	100268162	100268301	3167	0,0	0,0			145	99	NA	NA	NA,NA		NA
3168	"ENSG00000125319.14_3"	"HROB"	chr17	+	42231920	42232032	42231923	42232032	42225225	42226395	3168	1,1	8,4			102	99	NA	NA	0.108,0.195		NA
3169	"ENSG00000125319.14_3"	"HROB"	chr17	+	42231920	42232032	42231923	42232032	42230004	42230145	3169	3,1	38,31			102	99	NA	NA	0.071,0.03		NA
3170	"ENSG00000163534.15_5"	"FCRL1"	chr1	-	157766890	157766922	157766890	157766919	157767657	157767729	3170	0,0	0,0			102	99	NA	NA	NA,NA		NA
3171	"ENSG00000205359.10_7"	"SLCO6A1"	chr5	-	101707648	101707827	101707648	101707775	101709040	101709198	3171	0,0	0,0			151	99	NA	NA	NA,NA		NA
